126,1,1,4,6,6137,0
127,1,1,4,6,33799,0
128,1,1,4,6,34490,0
129,1,1,1,6,33473,0
130,1,1,1,6,34154,0
131,1,2,1,1,34495,0
132,1,2,1,1,9970,0
133,1,2,2,1,34492,0
134,1,2,1,1,7596,0
135,1,2,3,1,984,0
136,1,2,3,1,1845,0
137,1,2,3,1,48669,0
138,1,2,3,1,49537,0
139,1,2,1,2,743,0
140,1,2,1,2,1604,0
141,1,2,1,2,48423,0
142,1,2,1,2,49291,0
143,1,2,1,2,301,0
144,1,2,1,2,1162,0
145,1,2,1,2,47979,0
146,1,2,1,2,48847,0
147,1,2,1,2,6190,0
148,1,2,1,2,44639,0
149,1,2,1,2,10961,0
150,1,2,1,2,45640,0
151,1,2,1,2,8587,0
152,1,2,3,2,44322,0
153,1,2,3,2,10644,0
154,1,2,3,2,45323,0
155,1,2,3,2,8270,0
156,1,2,1,2,43989,0
157,1,2,1,2,10311,0
158,1,2,1,2,44990,0
159,1,2,1,2,7937,0
160,1,2,1,2,25280,0
161,1,2,1,2,9745,0
162,1,2,2,2,24957,0
163,1,2,2,2,9422,0
164,1,2,1,2,24619,0
165,1,2,1,2,9084,0
166,1,2,1,2,17826,0
167,1,2,1,2,7371,0
168,1,2,3,2,17503,0
169,1,2,3,2,7048,0
170,1,2,1,2,17165,0
171,1,2,1,2,6710,0
172,1,2,1,3,53773,0
173,1,2,1,3,55640,0
174,1,2,3,3,52435,0
175,1,2,3,3,54301,0
176,1,2,1,3,52097,0
177,1,2,1,3,53963,0
178,1,2,1,3,30208,0
179,1,2,1,3,32766,0
180,1,2,3,3,28189,0
181,1,2,3,3,30736,0
182,1,2,1,3,27851,0
183,1,2,1,3,30398,0
184,1,2,1,3,4422,0
185,1,2,1,3,4938,0
186,1,2,1,3,40523,0
187,1,2,1,3,42916,0
188,1,2,3,3,39188,0
189,1,2,3,3,41579,0
190,1,2,1,3,38512,0
191,1,2,1,3,40902,0
192,1,2,1,3,40522,0
193,1,2,1,3,42915,0
194,1,2,3,3,39187,0
195,1,2,3,3,41578,0
196,1,2,1,3,38511,0
197,1,2,1,3,40903,0
198,1,2,1,3,14518,0
199,1,2,1,3,14698,0
200,1,2,1,3,36029,0
201,1,2,1,3,37568,0
202,1,2,3,3,35026,0
203,1,2,3,3,36557,0
204,1,2,1,3,34688,0
205,1,2,1,3,36219,0
206,1,2,1,3,53549,0
207,1,2,1,3,55415,0
208,1,2,3,3,53226,0
209,1,2,3,3,55092,0
210,1,2,1,3,52888,0
211,1,2,1,3,54754,0
212,1,2,1,3,29958,0
213,1,2,1,3,32515,0
214,1,2,3,3,29635,0
215,1,2,3,3,32192,0
216,1,2,1,3,29297,0
217,1,2,1,3,31854,0
218,1,2,4,4,22807,0
219,1,2,4,4,23838,0
220,1,2,3,4,22321,0
221,1,2,3,4,23352,0
222,1,2,4,4,22808,0
223,1,2,4,4,23839,0
224,1,2,4,4,15353,0
225,1,2,4,4,16384,0
226,1,2,3,4,14175,0
227,1,2,3,4,15898,0
228,1,2,4,4,15354,0
229,1,2,4,4,16385,0
230,1,2,1,4,21979,0
231,1,2,1,4,23010,0
232,1,2,1,4,13833,0
233,1,2,1,4,15556,0
234,1,2,4,5,28975,0
235,1,2,4,5,31525,0
236,1,2,1,5,28642,0
237,1,2,1,5,31189,0
238,1,2,4,5,35812,0
239,1,2,4,5,37343,0
240,1,2,1,5,35479,0
241,1,2,1,5,37007,0
242,1,2,4,5,40245,0
243,1,2,4,5,42637,0
244,1,2,1,5,39910,0
245,1,2,1,5,42301,0
246,1,2,4,5,4721,0
247,1,2,1,6,57194,0
248,1,2,1,6,58409,0
249,1,2,1,6,56180,0
250,1,2,1,6,57382,0
251,1,2,4,6,56976,0
252,1,2,4,6,58184,0
253,1,2,1,6,56643,0
254,1,2,1,6,57848,0
255,1,2,4,6,5516,0
256,1,2,4,6,5973,0
257,1,2,4,6,33635,0
258,1,2,4,6,34319,0
259,1,2,1,6,33302,0
260,1,2,1,6,33983,0
261,1,3,1,1,37904,0
262,1,3,1,1,9975,0
263,1,3,2,1,37902,0
264,1,3,1,1,7601,0
265,1,3,3,1,988,0
266,1,3,3,1,1849,0
267,1,3,3,1,48673,0
268,1,3,3,1,49541,0
269,1,3,1,2,749,0
270,1,3,1,2,1610,0
271,1,3,1,2,48429,0
272,1,3,1,2,49297,0
273,1,3,1,2,307,0
274,1,3,1,2,1168,0
275,1,3,1,2,47985,0
276,1,3,1,2,48853,0
277,1,3,1,2,6196,0
278,1,3,1,2,44644,0
279,1,3,1,2,10966,0
280,1,3,1,2,45645,0
281,1,3,1,2,8592,0
282,1,3,3,2,44326,0
283,1,3,3,2,10648,0
284,1,3,3,2,45327,0
285,1,3,3,2,8274,0
286,1,3,1,2,43995,0
287,1,3,1,2,10317,0
288,1,3,1,2,44996,0
289,1,3,1,2,7943,0
290,1,3,1,2,25285,0
291,1,3,1,2,9750,0
292,1,3,2,2,24961,0
293,1,3,2,2,9426,0
294,1,3,1,2,24625,0
295,1,3,1,2,9090,0
296,1,3,1,2,17831,0
297,1,3,1,2,7376,0
298,1,3,3,2,17507,0
299,1,3,3,2,7052,0
300,1,3,1,2,17171,0
301,1,3,1,2,6716,0
302,1,3,1,3,53779,0
303,1,3,1,3,55645,0
304,1,3,3,3,52439,0
305,1,3,3,3,54305,0
306,1,3,1,3,52103,0
307,1,3,1,3,53969,0
308,1,3,1,3,30214,0
309,1,3,1,3,32771,0
310,1,3,3,3,28193,0
311,1,3,3,3,30740,0
312,1,3,1,3,27857,0
313,1,3,1,3,30404,0
314,1,3,1,3,4428,0
315,1,3,1,3,4944,0
316,1,3,1,3,40535,0
317,1,3,1,3,42926,0
318,1,3,3,3,39196,0
319,1,3,3,3,41587,0
320,1,3,1,3,38524,0
321,1,3,1,3,40914,0
322,1,3,1,3,40534,0
323,1,3,1,3,42925,0
324,1,3,3,3,39195,0
325,1,3,3,3,41586,0
326,1,3,1,3,38523,0
327,1,3,1,3,40915,0
328,1,3,1,3,14524,0
329,1,3,1,3,14704,0
330,1,3,1,3,36035,0
331,1,3,1,3,37572,0
332,1,3,3,3,35030,0
333,1,3,3,3,36561,0
334,1,3,1,3,34694,0
335,1,3,1,3,36225,0
336,1,3,1,3,53554,0
337,1,3,1,3,55420,0
338,1,3,3,3,53230,0
339,1,3,3,3,55096,0
340,1,3,1,3,52894,0
341,1,3,1,3,54760,0
342,1,3,1,3,29963,0
343,1,3,1,3,32520,0
344,1,3,3,3,29639,0
345,1,3,3,3,32196,0
346,1,3,1,3,29303,0
347,1,3,1,3,31860,0
348,1,3,4,4,22815,0
349,1,3,4,4,23846,0
350,1,3,3,4,22325,0
351,1,3,3,4,23356,0
352,1,3,4,4,22816,0
353,1,3,4,4,23847,0
354,1,3,4,4,15361,0
355,1,3,4,4,16392,0
356,1,3,3,4,14179,0
357,1,3,3,4,15902,0
358,1,3,4,4,15362,0
359,1,3,4,4,16393,0
360,1,3,1,4,21985,0
361,1,3,1,4,23016,0
362,1,3,1,4,13839,0
363,1,3,1,4,15562,0
364,1,3,4,5,28979,0
365,1,3,4,5,31530,0
366,1,3,1,5,28648,0
367,1,3,1,5,31195,0
368,1,3,4,5,35816,0
369,1,3,4,5,37348,0
370,1,3,1,5,35485,0
371,1,3,1,5,37013,0
372,1,3,4,5,40251,0
373,1,3,4,5,42642,0
374,1,3,1,5,39916,0
375,1,3,1,5,42307,0
376,1,3,4,5,4725,0
377,1,3,1,6,57198,0
378,1,3,1,6,58414,0
379,1,3,1,6,56186,0
380,1,3,1,6,57388,0
381,1,3,4,6,56980,0
382,1,3,4,6,58189,0
383,1,3,1,6,56649,0
384,1,3,1,6,57854,0
385,1,3,4,6,5520,0
386,1,3,4,6,5977,0
387,1,3,4,6,33639,0
388,1,3,4,6,34324,0
389,1,3,1,6,33308,0
390,1,3,1,6,33989,0
391,1,4,1,1,43639,0
392,1,4,1,1,10074,0
393,1,4,2,1,43640,0
394,1,4,1,1,7700,0
395,1,4,3,1,2094,0
396,1,4,3,1,1941,0
397,1,4,3,1,49787,0
398,1,4,3,1,49633,0
399,1,4,1,2,849,0
400,1,4,1,2,1710,0
401,1,4,1,2,48530,0
402,1,4,1,2,49398,0
403,1,4,1,2,406,0
404,1,4,1,2,1267,0
405,1,4,1,2,48084,0
406,1,4,1,2,48952,0
407,1,4,1,2,6295,0
408,1,4,1,2,44738,0
409,1,4,1,2,11060,0
410,1,4,1,2,45739,0
411,1,4,1,2,8686,0
412,1,4,3,2,44418,0
413,1,4,3,2,10740,0
414,1,4,3,2,45419,0
415,1,4,3,2,8366,0
416,1,4,1,2,44093,0
417,1,4,1,2,10415,0
418,1,4,1,2,45094,0
419,1,4,1,2,8041,0
420,1,4,1,2,25384,0
421,1,4,1,2,9849,0
422,1,4,2,2,25053,0
423,1,4,2,2,9518,0
424,1,4,1,2,24724,0
425,1,4,1,2,9189,0
426,1,4,1,2,17930,0
427,1,4,1,2,7475,0
428,1,4,3,2,17599,0
429,1,4,3,2,7144,0
430,1,4,1,2,17270,0
431,1,4,1,2,6815,0
432,1,4,1,3,55910,0
433,1,4,1,3,55744,0
434,1,4,3,3,52531,0
435,1,4,3,3,54397,0
436,1,4,1,3,52202,0
437,1,4,1,3,54068,0
438,1,4,1,3,33036,0
439,1,4,1,3,32870,0
440,1,4,3,3,28285,0
441,1,4,3,3,30832,0
442,1,4,1,3,27956,0
443,1,4,1,3,30503,0
444,1,4,1,3,5209,0
445,1,4,1,3,5043,0
446,1,4,1,3,43456,0
447,1,4,1,3,43124,0
448,1,4,3,3,39380,0
449,1,4,3,3,41771,0
450,1,4,1,3,38722,0
451,1,4,1,3,41112,0
452,1,4,1,3,43455,0
453,1,4,1,3,43123,0
454,1,4,3,3,39379,0
455,1,4,3,3,41770,0
456,1,4,1,3,38721,0
457,1,4,1,3,41113,0
458,1,4,1,3,14969,0
459,1,4,1,3,14803,0
460,1,4,1,3,37831,0
461,1,4,1,3,37666,0
462,1,4,3,3,35122,0
463,1,4,3,3,36653,0
464,1,4,1,3,34793,0
465,1,4,1,3,36324,0
466,1,4,1,3,53653,0
467,1,4,1,3,55519,0
468,1,4,3,3,53322,0
469,1,4,3,3,55188,0
470,1,4,1,3,52993,0
471,1,4,1,3,54859,0
472,1,4,1,3,30062,0
473,1,4,1,3,32619,0
474,1,4,3,3,29731,0
475,1,4,3,3,32288,0
476,1,4,1,3,29402,0
477,1,4,1,3,31959,0
478,1,4,4,4,24352,0
479,1,4,4,4,24032,0
480,1,4,3,4,22419,0
481,1,4,3,4,23450,0
482,1,4,4,4,24353,0
483,1,4,4,4,24033,0
484,1,4,4,4,16898,0
485,1,4,4,4,16578,0
486,1,4,3,4,14273,0
487,1,4,3,4,15996,0
488,1,4,4,4,16899,0
489,1,4,4,4,16579,0
490,1,4,1,4,22084,0
491,1,4,1,4,23115,0
492,1,4,1,4,13938,0
493,1,4,1,4,15661,0
494,1,4,4,5,29072,0
495,1,4,4,5,31628,0
496,1,4,1,5,28747,0
497,1,4,1,5,31294,0
498,1,4,4,5,35909,0
499,1,4,4,5,37446,0
500,1,4,1,5,35584,0
501,1,4,1,5,37112,0
502,1,4,4,5,40349,0
503,1,4,4,5,42740,0
504,1,4,1,5,40015,0
505,1,4,1,5,42406,0
506,1,4,4,5,4818,0
507,1,4,1,6,58674,0
508,1,4,1,6,58513,0
509,1,4,1,6,56285,0
510,1,4,1,6,57487,0
511,1,4,4,6,57073,0
512,1,4,4,6,58287,0
513,1,4,1,6,56748,0
514,1,4,1,6,57953,0
515,1,4,4,6,5613,0
516,1,4,4,6,6070,0
517,1,4,4,6,33732,0
518,1,4,4,6,34422,0
519,1,4,1,6,33407,0
520,1,4,1,6,34088,0
521,1,5,1,1,37936,0
522,1,5,1,1,9986,0
523,1,5,2,1,37919,0
524,1,5,1,1,7612,0
525,1,5,3,1,2012,0
526,1,5,3,1,1859,0
527,1,5,3,1,49705,0
528,1,5,3,1,49551,0
529,1,5,1,2,760,0
530,1,5,1,2,1621,0
531,1,5,1,2,48440,0
532,1,5,1,2,49308,0
533,1,5,1,2,318,0
534,1,5,1,2,1179,0
535,1,5,1,2,47996,0
536,1,5,1,2,48864,0
537,1,5,1,2,6207,0
538,1,5,1,2,44654,0
539,1,5,1,2,10976,0
540,1,5,1,2,45655,0
541,1,5,1,2,8602,0
542,1,5,3,2,44336,0
543,1,5,3,2,10658,0
544,1,5,3,2,45337,0
545,1,5,3,2,8284,0
546,1,5,1,2,44006,0
547,1,5,1,2,10328,0
548,1,5,1,2,45007,0
549,1,5,1,2,7954,0
550,1,5,1,2,25296,0
551,1,5,1,2,9761,0
552,1,5,2,2,24971,0
553,1,5,2,2,9436,0
554,1,5,1,2,24636,0
555,1,5,1,2,9101,0
556,1,5,1,2,17842,0
557,1,5,1,2,7387,0
558,1,5,3,2,17517,0
559,1,5,3,2,7062,0
560,1,5,1,2,17182,0
561,1,5,1,2,6727,0
562,1,5,1,3,55822,0
563,1,5,1,3,55656,0
564,1,5,3,3,52449,0
565,1,5,3,3,54315,0
566,1,5,1,3,52114,0
567,1,5,1,3,53980,0
568,1,5,1,3,32948,0
569,1,5,1,3,32782,0
570,1,5,3,3,28203,0
571,1,5,3,3,30750,0
572,1,5,1,3,27868,0
573,1,5,1,3,30415,0
574,1,5,1,3,5121,0
575,1,5,1,3,4955,0
576,1,5,1,3,43280,0
577,1,5,1,3,42948,0
578,1,5,3,3,39216,0
579,1,5,3,3,41607,0
580,1,5,1,3,38546,0
581,1,5,1,3,40936,0
582,1,5,1,3,43279,0
583,1,5,1,3,42947,0
584,1,5,3,3,39215,0
585,1,5,3,3,41606,0
586,1,5,1,3,38545,0
587,1,5,1,3,40937,0
588,1,5,1,3,14881,0
589,1,5,1,3,14715,0
590,1,5,1,3,37743,0
591,1,5,1,3,37582,0
592,1,5,3,3,35040,0
593,1,5,3,3,36571,0
594,1,5,1,3,34705,0
595,1,5,1,3,36236,0
596,1,5,1,3,53565,0
597,1,5,1,3,55431,0
598,1,5,3,3,53240,0
599,1,5,3,3,55106,0
600,1,5,1,3,52905,0
601,1,5,1,3,54771,0
602,1,5,1,3,29974,0
603,1,5,1,3,32531,0
604,1,5,3,3,29649,0
605,1,5,3,3,32206,0
606,1,5,1,3,29314,0
607,1,5,1,3,31871,0
608,1,5,4,4,24180,0
609,1,5,4,4,23860,0
610,1,5,3,4,22335,0
611,1,5,3,4,23366,0
612,1,5,4,4,24181,0
613,1,5,4,4,23861,0
614,1,5,4,4,16726,0
615,1,5,4,4,16406,0
616,1,5,3,4,14189,0
617,1,5,3,4,15912,0
618,1,5,4,4,16727,0
619,1,5,4,4,16407,0
620,1,5,1,4,21996,0
621,1,5,1,4,23027,0
622,1,5,1,4,13850,0
623,1,5,1,4,15573,0
624,1,5,4,5,28986,0
625,1,5,4,5,31537,0
626,1,5,1,5,28659,0
627,1,5,1,5,31206,0
628,1,5,4,5,35823,0
629,1,5,4,5,37355,0
630,1,5,1,5,35496,0
631,1,5,1,5,37024,0
632,1,5,4,5,40258,0
633,1,5,4,5,42649,0
634,1,5,1,5,39927,0
635,1,5,1,5,42318,0
636,1,5,4,5,4732,0
637,1,5,1,6,58590,0
638,1,5,1,6,58425,0
639,1,5,1,6,56197,0
640,1,5,1,6,57399,0
641,1,5,4,6,56987,0
642,1,5,4,6,58196,0
643,1,5,1,6,56660,0
644,1,5,1,6,57865,0
645,1,5,4,6,5527,0
646,1,5,4,6,5984,0
647,1,5,4,6,33646,0
648,1,5,4,6,34331,0
649,1,5,1,6,33319,0
650,1,5,1,6,34000,0
651,1,6,1,1,43659,0
652,1,6,1,1,10081,0
653,1,6,2,1,43657,0
654,1,6,1,1,7707,0
655,1,6,3,1,2101,0
656,1,6,3,1,1948,0
657,1,6,3,1,49794,0
658,1,6,3,1,49640,0
659,1,6,1,2,856,0
660,1,6,1,2,1717,0
661,1,6,1,2,48537,0
662,1,6,1,2,49405,0
663,1,6,1,2,413,0
664,1,6,1,2,1274,0
665,1,6,1,2,48091,0
666,1,6,1,2,48959,0
667,1,6,1,2,6302,0
668,1,6,1,2,44745,0
669,1,6,1,2,11067,0
670,1,6,1,2,45746,0
671,1,6,1,2,8693,0
672,1,6,3,2,44425,0
673,1,6,3,2,10747,0
674,1,6,3,2,45426,0
675,1,6,3,2,8373,0
676,1,6,1,2,44100,0
677,1,6,1,2,10422,0
678,1,6,1,2,45101,0
679,1,6,1,2,8048,0
680,1,6,1,2,25391,0
681,1,6,1,2,9856,0
682,1,6,2,2,25060,0
683,1,6,2,2,9525,0
684,1,6,1,2,24731,0
685,1,6,1,2,9196,0
686,1,6,1,2,17937,0
687,1,6,1,2,7482,0
688,1,6,3,2,17606,0
689,1,6,3,2,7151,0
690,1,6,1,2,17277,0
691,1,6,1,2,6822,0
692,1,6,1,3,55917,0
693,1,6,1,3,55751,0
694,1,6,3,3,52538,0
695,1,6,3,3,54404,0
696,1,6,1,3,52209,0
697,1,6,1,3,54075,0
698,1,6,1,3,33043,0
699,1,6,1,3,32877,0
700,1,6,3,3,28292,0
701,1,6,3,3,30839,0
702,1,6,1,3,27963,0
703,1,6,1,3,30510,0
704,1,6,1,3,5216,0
705,1,6,1,3,5050,0
706,1,6,1,3,43470,0
707,1,6,1,3,43138,0
708,1,6,3,3,39394,0
709,1,6,3,3,41785,0
710,1,6,1,3,38736,0
711,1,6,1,3,41126,0
712,1,6,1,3,43469,0
713,1,6,1,3,43137,0
714,1,6,3,3,39393,0
715,1,6,3,3,41784,0
716,1,6,1,3,38735,0
717,1,6,1,3,41127,0
718,1,6,1,3,14976,0
719,1,6,1,3,14810,0
720,1,6,1,3,37838,0
721,1,6,1,3,37673,0
722,1,6,3,3,35129,0
723,1,6,3,3,36660,0
724,1,6,1,3,34800,0
725,1,6,1,3,36331,0
726,1,6,1,3,53660,0
727,1,6,1,3,55526,0
728,1,6,3,3,53329,0
729,1,6,3,3,55195,0
730,1,6,1,3,53000,0
731,1,6,1,3,54866,0
732,1,6,1,3,30069,0
733,1,6,1,3,32626,0
734,1,6,3,3,29738,0
735,1,6,3,3,32295,0
736,1,6,1,3,29409,0
737,1,6,1,3,31966,0
738,1,6,4,4,24362,0
739,1,6,4,4,24042,0
740,1,6,3,4,22426,0
741,1,6,3,4,23457,0
742,1,6,4,4,24363,0
743,1,6,4,4,24043,0
744,1,6,4,4,16908,0
745,1,6,4,4,16588,0
746,1,6,3,4,14280,0
747,1,6,3,4,16003,0
748,1,6,4,4,16909,0
749,1,6,4,4,16589,0
750,1,6,1,4,22091,0
751,1,6,1,4,23122,0
752,1,6,1,4,13945,0
753,1,6,1,4,15668,0
754,1,6,4,5,29077,0
755,1,6,4,5,31633,0
756,1,6,1,5,28754,0
757,1,6,1,5,31301,0
758,1,6,4,5,35914,0
759,1,6,4,5,37451,0
760,1,6,1,5,35591,0
761,1,6,1,5,37119,0
762,1,6,4,5,40354,0
763,1,6,4,5,42745,0
764,1,6,1,5,40022,0
765,1,6,1,5,42413,0
766,1,6,4,5,4823,0
767,1,6,1,6,58681,0
768,1,6,1,6,58520,0
769,1,6,1,6,56292,0
770,1,6,1,6,57494,0
771,1,6,4,6,57078,0
772,1,6,4,6,58292,0
773,1,6,1,6,56755,0
774,1,6,1,6,57960,0
775,1,6,4,6,5618,0
776,1,6,4,6,6075,0
777,1,6,4,6,33737,0
778,1,6,4,6,34427,0
779,1,6,1,6,33414,0
780,1,6,1,6,34095,0
781,1,7,1,1,43732,0
782,1,7,1,1,10110,0
783,1,7,2,1,43730,0
784,1,7,1,1,7736,0
785,1,7,3,1,2127,0
786,1,7,3,1,1974,0
787,1,7,3,1,49821,0
788,1,7,3,1,49667,0
789,1,7,1,2,884,0
790,1,7,1,2,1745,0
791,1,7,1,2,48568,0
792,1,7,1,2,49436,0
793,1,7,1,2,441,0
794,1,7,1,2,1302,0
795,1,7,1,2,48120,0
796,1,7,1,2,48988,0
797,1,7,1,2,6331,0
798,1,7,1,2,44772,0
799,1,7,1,2,11094,0
800,1,7,1,2,45773,0
801,1,7,1,2,8720,0
802,1,7,3,2,44451,0
803,1,7,3,2,10773,0
804,1,7,3,2,45452,0
805,1,7,3,2,8399,0
806,1,7,1,2,44126,0
807,1,7,1,2,10448,0
808,1,7,1,2,45127,0
809,1,7,1,2,8074,0
810,1,7,1,2,25420,0
811,1,7,1,2,9885,0
812,1,7,2,2,25087,0
813,1,7,2,2,9552,0
814,1,7,1,2,24760,0
815,1,7,1,2,9225,0
816,1,7,1,2,17966,0
817,1,7,1,2,7511,0
818,1,7,3,2,17633,0
819,1,7,3,2,7178,0
820,1,7,1,2,17306,0
821,1,7,1,2,6851,0
822,1,7,1,3,55946,0
823,1,7,1,3,55780,0
824,1,7,3,3,52565,0
825,1,7,3,3,54431,0
826,1,7,1,3,52238,0
827,1,7,1,3,54104,0
828,1,7,1,3,33072,0
829,1,7,1,3,32906,0
830,1,7,3,3,28319,0
831,1,7,3,3,30866,0
832,1,7,1,3,27992,0
833,1,7,1,3,30539,0
834,1,7,1,3,5245,0
835,1,7,1,3,5079,0
836,1,7,1,3,43528,0
837,1,7,1,3,43196,0
838,1,7,3,3,39448,0
839,1,7,3,3,41839,0
840,1,7,1,3,38794,0
841,1,7,1,3,41184,0
842,1,7,1,3,43527,0
843,1,7,1,3,43195,0
844,1,7,3,3,39447,0
845,1,7,3,3,41838,0
846,1,7,1,3,38793,0
847,1,7,1,3,41185,0
848,1,7,1,3,15005,0
849,1,7,1,3,14839,0
850,1,7,1,3,37867,0
851,1,7,1,3,37701,0
852,1,7,3,3,35156,0
853,1,7,3,3,36687,0
854,1,7,1,3,34829,0
855,1,7,1,3,36360,0
856,1,7,1,3,53689,0
857,1,7,1,3,55555,0
858,1,7,3,3,53356,0
859,1,7,3,3,55222,0
860,1,7,1,3,53029,0
861,1,7,1,3,54895,0
862,1,7,1,3,30098,0
863,1,7,1,3,32655,0
864,1,7,3,3,29765,0
865,1,7,3,3,32322,0
866,1,7,1,3,29438,0
867,1,7,1,3,31995,0
868,1,7,4,4,24424,0
869,1,7,4,4,24104,0
870,1,7,3,4,22454,0
871,1,7,3,4,23485,0
872,1,7,4,4,24425,0
873,1,7,4,4,24105,0
874,1,7,4,4,16970,0
875,1,7,4,4,16650,0
876,1,7,3,4,14308,0
877,1,7,3,4,16031,0
878,1,7,4,4,16971,0
879,1,7,4,4,16651,0
880,1,7,1,4,22120,0
881,1,7,1,4,23151,0
882,1,7,1,4,13974,0
883,1,7,1,4,15697,0
884,1,7,4,5,29108,0
885,1,7,4,5,31665,0
886,1,7,1,5,28783,0
887,1,7,1,5,31330,0
888,1,7,4,5,35945,0
889,1,7,4,5,37483,0
890,1,7,1,5,35620,0
891,1,7,1,5,37148,0
892,1,7,4,5,40386,0
893,1,7,4,5,42777,0
894,1,7,1,5,40051,0
895,1,7,1,5,42442,0
896,1,7,4,5,4854,0
897,1,7,1,6,58709,0
898,1,7,1,6,58549,0
899,1,7,1,6,56321,0
900,1,7,1,6,57523,0
901,1,7,4,6,57109,0
902,1,7,4,6,58324,0
903,1,7,1,6,56784,0
904,1,7,1,6,57989,0
905,1,7,4,6,5649,0
906,1,7,4,6,6106,0
907,1,7,4,6,33768,0
908,1,7,4,6,34459,0
909,1,7,1,6,33443,0
910,1,7,1,6,34124,0
911,1,8,1,1,4228,0
912,1,8,1,1,8798,0
913,1,8,2,1,4226,0
914,1,8,1,1,6424,0
915,1,8,3,1,487,0
916,1,8,3,1,1348,0
917,1,8,3,1,48166,0
918,1,8,3,1,49034,0
919,1,8,1,2,588,0
920,1,8,1,2,1449,0
921,1,8,1,2,48267,0
922,1,8,1,2,49135,0
923,1,8,1,2,146,0
924,1,8,1,2,1007,0
925,1,8,1,2,47824,0
926,1,8,1,2,48692,0
927,1,8,1,2,5699,0
928,1,8,1,2,44487,0
929,1,8,1,2,10809,0
930,1,8,1,2,45488,0
931,1,8,1,2,8435,0
932,1,8,3,2,44171,0
933,1,8,3,2,10493,0
