0,0,0,0,0,0
1,1,0,1,62965,2
2,1,0,1,62953,2
3,1,1,1,64235,2
4,1,1,1,64222,2
5,1,0,2,67472,2
6,1,0,2,67473,2
7,1,1,2,67474,2
8,1,1,2,67475,2
9,1,0,2,67476,2
10,1,0,2,67477,2
11,1,0,2,67478,2
12,1,1,2,67479,2
13,1,0,2,66527,2
14,1,0,2,66209,2
15,1,0,2,66443,2
16,1,1,2,66122,2
17,1,0,3,64299,2
18,1,0,3,67379,2
19,1,0,3,63029,2
20,1,0,3,66820,2
21,1,0,3,62029,2
22,1,0,3,62087,2
23,1,0,3,63706,2
24,1,0,3,63872,2
25,1,0,3,63705,2
26,1,0,3,66995,2
27,1,0,3,63463,2
28,1,0,3,67480,2
29,1,0,3,67481,2
30,1,0,3,66326,2
31,1,0,3,67336,2
32,1,0,3,67425,2
33,1,0,3,66775,2
34,1,0,3,65986,2
35,1,1,4,65987,2
36,1,1,4,67482,2
37,1,1,4,66462,2
38,1,1,4,67483,2
39,1,1,4,66274,2
40,1,1,4,67484,2
41,1,1,4,66275,2
42,1,1,4,66376,2
43,1,1,5,63140,2
44,1,1,5,63258,2
45,1,1,5,62106,2
46,1,1,5,63843,2
47,1,1,5,63899,2
48,1,1,5,63546,2
49,1,1,5,63591,2
50,1,1,6,64567,2
51,1,1,6,67450,2
52,1,1,6,64621,2
53,1,1,6,64667,2
54,1,0,6,62143,2
55,1,0,6,62178,2
56,1,1,6,63350,2
57,1,1,6,63388,2
58,2,0,1,62967,2
59,2,0,1,62962,2
60,2,1,1,64236,2
61,2,1,1,64231,2
62,2,0,2,66580,2
63,2,0,2,66658,2
64,2,0,2,67142,2
65,2,1,2,67220,2
66,2,0,2,67090,2
67,2,0,2,66237,2
68,2,0,2,67059,2
69,2,1,2,66149,2
70,2,0,2,62717,2
71,2,0,2,66208,2
72,2,0,2,62551,2
73,2,0,2,66121,2
74,2,0,3,64301,2
75,2,0,3,64454,2
76,2,0,3,63032,2
77,2,0,3,63221,2
78,2,0,3,62030,2
79,2,0,3,62088,2
80,2,0,3,63708,2
81,2,0,3,63880,2
82,2,0,3,63707,2
83,2,0,3,67010,2
84,2,0,3,63464,2
85,2,0,3,63571,2
86,2,0,3,66311,2
87,2,0,3,66325,2
88,2,1,3,64433,2
89,2,1,3,64520,2
90,2,1,3,63201,2
91,2,1,3,63328,2
92,2,1,4,65988,2
93,2,1,4,66487,2
94,2,1,4,66463,2
95,2,1,4,66480,2
96,2,1,4,66273,2
97,2,1,4,66375,2
98,2,1,4,66277,2
99,2,1,4,66377,2
