0,0,0,0,0,0
1,1,1,1,67490,0
2,1,1,1,67489,0
3,1,1,1,67623,0
4,1,1,1,67620,0
5,1,1,2,67487,0
6,1,1,2,67488,0
7,1,1,2,67616,0
8,1,1,2,67619,0
9,1,1,2,67611,0
10,1,1,2,67517,0
11,1,1,2,67612,0
12,1,1,2,67514,0
13,1,1,2,67553,0
14,1,1,2,67515,0
15,1,1,2,67533,0
16,1,1,2,67512,0
17,1,1,3,67636,0
18,1,1,3,67640,0
19,1,1,3,67634,0
20,1,1,3,67639,0
21,1,1,3,67637,0
22,1,1,3,67642,0
23,1,1,3,67565,0
24,1,1,3,67572,0
25,1,1,3,67563,0
26,1,1,3,67571,0
27,1,1,3,67569,0
28,1,1,3,67577,0
29,1,1,3,67500,0
30,1,1,3,67502,0
31,1,1,3,67505,0
32,1,1,3,67509,0
33,1,1,3,67614,0
34,1,1,3,67617,0
35,1,1,3,67508,0
36,1,1,3,67601,0
37,1,1,3,67606,0
38,1,1,3,67600,0
39,1,1,3,67605,0
40,1,1,3,67597,0
41,1,1,3,67604,0
42,1,1,3,67587,0
43,1,1,3,67593,0
44,1,1,3,67585,0
45,1,1,3,67591,0
46,1,1,3,67526,0
47,1,1,3,67528,0
48,1,1,3,67637,0
49,1,1,3,67642,0
50,1,1,3,67569,0
51,1,1,3,67577,0
52,1,1,4,67548,0
53,1,1,4,67552,0
54,1,1,4,67546,0
55,1,1,4,67549,0
56,1,1,4,67524,0
57,1,1,4,67532,0
58,1,1,4,67522,0
59,1,1,4,67529,0
60,1,1,5,67568,0
61,1,1,5,67575,0
62,1,1,5,67566,0
63,1,1,5,67574,0
64,1,1,5,67504,0
65,1,1,5,67603,0
66,1,1,5,67609,0
67,1,1,5,67590,0
68,1,1,5,67595,0
69,1,1,5,67588,0
70,1,1,5,67594,0
71,1,1,6,67646,0
72,1,1,6,64645,0
73,1,1,6,67644,0
74,1,1,6,67650,0
75,1,1,6,67649,0
76,1,1,6,64666,0
77,1,1,6,67647,0
78,1,1,6,67653,0
79,1,1,6,67507,0
80,1,1,6,67511,0
81,1,1,6,67581,0
82,1,1,6,67583,0
83,1,1,6,67579,0
84,1,1,6,67582,0
85,1,2,1,67498,0
86,1,2,1,67495,0
87,1,2,1,67633,0
88,1,2,1,67630,0
89,1,2,2,67492,0
