268,5104,0,59011
269,5105,0,59011
270,5106,0,59011
271,5199,0,61621
272,5200,0,61621
273,5201,0,59011
274,5202,0,59011
275,5203,0,59011
276,5204,0,59011
277,5297,0,61621
278,5298,0,61621
279,5299,0,59011
280,5300,0,59011
281,5301,0,59011
282,5302,0,59011
283,5463,0,61621
284,5464,0,61621
285,5465,0,59011
286,5466,0,59011
287,5514,0,61621
288,5515,0,61621
289,5516,0,59011
290,5517,0,59011
291,5565,0,61621
292,5566,0,61621
293,5567,0,59011
294,5568,0,59011
295,5616,0,61621
296,5617,0,61621
297,5618,0,59011
298,5619,0,59011
299,5697,0,61621
300,5698,0,61621
301,5699,0,59011
302,5700,0,59011
303,5701,0,59011
304,5702,0,59011
305,0,35,61921
306,0,36,61921
307,0,39,61621
308,0,40,61621
309,0,41,59011
310,0,42,59011
311,0,92,61921
312,0,93,61921
313,0,96,61621
314,0,97,61621
315,0,98,59011
316,0,99,59011
317,0,149,61921
318,0,150,61921
319,0,153,61621
320,0,154,61621
321,0,155,59011
322,0,156,59011
323,0,206,61921
324,0,207,61921
325,0,210,61621
326,0,211,61621
327,0,212,59011
328,0,213,59011
329,0,263,61921
330,0,264,61921
331,0,267,61621
332,0,268,61621
333,0,269,59011
334,0,270,59011
335,0,294,61921
336,0,296,61621
337,0,297,59011
338,0,341,61921
339,0,342,61921
340,0,345,61621
341,0,346,61621
342,0,347,59011
343,0,348,59011
344,0,457,61921
345,0,458,61921
346,0,463,61621
347,0,464,61621
348,0,465,59011
349,0,466,59011
350,0,467,59011
351,0,468,59011
352,0,592,61921
353,0,593,61921
354,0,598,61621
355,0,599,61621
356,0,600,59011
357,0,601,59011
358,0,602,59011
359,0,603,59011
360,0,727,61921
361,0,728,61921
362,0,733,61621
363,0,734,61621
364,0,735,59011
365,0,736,59011
366,0,737,59011
367,0,738,59011
368,0,862,61921
369,0,863,61921
370,0,868,61621
371,0,869,61621
372,0,870,59011
373,0,871,59011
374,0,872,59011
375,0,873,59011
376,0,997,61921
377,0,998,61921
378,0,1003,61621
379,0,1004,61621
380,0,1005,59011
381,0,1006,59011
382,0,1007,59011
383,0,1008,59011
384,0,1132,61921
385,0,1133,61921
386,0,1138,61621
387,0,1139,61621
388,0,1140,59011
389,0,1141,59011
390,0,1142,59011
391,0,1143,59011
392,0,1267,61921
393,0,1268,61921
394,0,1273,61621
395,0,1274,61621
396,0,1275,59011
397,0,1276,59011
398,0,1277,59011
399,0,1278,59011
400,0,1402,61921
401,0,1403,61921
402,0,1408,61621
403,0,1409,61621
404,0,1410,59011
405,0,1411,59011
406,0,1412,59011
407,0,1413,59011
408,0,1537,61921
409,0,1538,61921
410,0,1543,61621
411,0,1544,61621
412,0,1545,59011
413,0,1546,59011
414,0,1547,59011
415,0,1548,59011
416,0,1672,61921
417,0,1673,61921
418,0,1678,61621
419,0,1679,61621
420,0,1680,59011
421,0,1681,59011
422,0,1682,59011
423,0,1683,59011
424,0,1807,61921
425,0,1808,61921
426,0,1813,61621
427,0,1814,61621
428,0,1815,59011
429,0,1816,59011
430,0,1817,59011
431,0,1818,59011
432,0,1942,61921
433,0,1943,61921
434,0,1948,61621
435,0,1949,61621
436,0,1950,59011
437,0,1951,59011
438,0,1952,59011
439,0,1953,59011
440,0,2077,61921
441,0,2078,61921
442,0,2083,61621
443,0,2084,61621
444,0,2085,59011
445,0,2086,59011
446,0,2087,59011
447,0,2088,59011
448,0,2212,61921
449,0,2213,61921
450,0,2218,61621
451,0,2219,61621
452,0,2220,59011
453,0,2221,59011
454,0,2222,59011
455,0,2223,59011
456,0,2347,61921
457,0,2348,61921
458,0,2353,61621
459,0,2354,61621
460,0,2355,59011
461,0,2356,59011
462,0,2357,59011
463,0,2358,59011
464,0,2482,61921
465,0,2483,61921
466,0,2488,61621
467,0,2489,61621
468,0,2490,59011
469,0,2491,59011
470,0,2492,59011
471,0,2493,59011
472,0,2617,61921
473,0,2618,61921
474,0,2623,61621
475,0,2624,61621
476,0,2625,59011
477,0,2626,59011
478,0,2627,59011
479,0,2628,59011
480,0,2752,61921
481,0,2753,61921
482,0,2758,61621
483,0,2759,61621
484,0,2760,59011
485,0,2761,59011
486,0,2762,59011
487,0,2763,59011
488,0,2887,61921
489,0,2888,61921
490,0,2893,61621
491,0,2894,61621
492,0,2895,59011
493,0,2896,59011
494,0,2897,59011
495,0,2898,59011
496,0,3022,61921
497,0,3023,61921
498,0,3028,61621
499,0,3029,61621
500,0,3030,59011
501,0,3031,59011
502,0,3032,59011
503,0,3033,59011
504,0,3157,61921
505,0,3158,61921
506,0,3163,61621
507,0,3164,61621
508,0,3165,59011
509,0,3166,59011
510,0,3167,59011
511,0,3168,59011
512,0,3292,61921
513,0,3293,61921
514,0,3298,61621
515,0,3299,61621
516,0,3300,59011
517,0,3301,59011
518,0,3302,59011
519,0,3303,59011
520,0,3395,61921
521,0,3396,61921
522,0,3397,59011
523,0,3398,59011
524,0,3399,61621
525,0,3400,61621
526,0,3509,61921
527,0,3510,61921
528,0,3515,61621
529,0,3516,61621
530,0,3517,59011
531,0,3518,59011
532,0,3519,59011
533,0,3520,59011
534,0,3585,61921
535,0,3586,61921
536,0,3589,61621
537,0,3590,61621
538,0,3591,59011
539,0,3592,59011
540,0,3642,61921
541,0,3643,61921
542,0,3646,61621
543,0,3647,61621
544,0,3648,59011
545,0,3649,59011
546,0,3699,61921
547,0,3700,61921
548,0,3703,61621
549,0,3704,61621
550,0,3705,59011
551,0,3706,59011
552,0,3756,61921
553,0,3757,61921
554,0,3760,61621
555,0,3761,61621
556,0,3762,59011
557,0,3763,59011
558,0,3813,61921
559,0,3814,61921
560,0,3817,61621
561,0,3818,61621
562,0,3819,59011
563,0,3820,59011
564,0,3844,61921
565,0,3846,61621
566,0,3847,59011
567,0,3891,61921
568,0,3892,61921
569,0,3895,61621
570,0,3896,61621
571,0,3897,59011
572,0,3898,59011
573,0,4007,61921
574,0,4008,61921
575,0,4013,61621
576,0,4014,61621
577,0,4015,59011
578,0,4016,59011
579,0,4017,59011
580,0,4018,59011
581,0,4142,61921
582,0,4143,61921
583,0,4148,61621
584,0,4149,61621
585,0,4150,59011
586,0,4151,59011
587,0,4152,59011
588,0,4153,59011
589,0,4277,61921
590,0,4278,61921
591,0,4283,61621
592,0,4284,61621
593,0,4285,59011
594,0,4286,59011
595,0,4287,59011
596,0,4288,59011
597,0,4412,61921
598,0,4413,61921
599,0,4418,61621
600,0,4419,61621
601,0,4420,59011
602,0,4421,59011
603,0,4422,59011
604,0,4423,59011
605,0,4547,61921
606,0,4548,61921
607,0,4553,61621
608,0,4554,61621
609,0,4555,59011
610,0,4556,59011
611,0,4557,59011
612,0,4558,59011
613,0,4682,61921
614,0,4683,61921
615,0,4688,61621
616,0,4689,61621
617,0,4690,59011
618,0,4691,59011
619,0,4692,59011
620,0,4693,59011
621,0,4817,61921
622,0,4818,61921
623,0,4823,61621
624,0,4824,61621
625,0,4825,59011
626,0,4826,59011
627,0,4827,59011
628,0,4828,59011
629,0,4952,61921
630,0,4953,61921
631,0,4958,61621
632,0,4959,61621
633,0,4960,59011
634,0,4961,59011
635,0,4962,59011
636,0,4963,59011
637,0,5087,61921
638,0,5088,61921
639,0,5093,61621
640,0,5094,61621
641,0,5095,59011
642,0,5096,59011
643,0,5097,59011
644,0,5098,59011
645,0,5222,61921
646,0,5223,61921
647,0,5228,61621
648,0,5229,61621
649,0,5230,59011
650,0,5231,59011
651,0,5232,59011
652,0,5233,59011
653,0,5357,61921
654,0,5358,61921
655,0,5363,61621
656,0,5364,61621
657,0,5365,59011
658,0,5366,59011
659,0,5367,59011
660,0,5368,59011
661,0,5492,61921
662,0,5493,61921
663,0,5498,61621
664,0,5499,61621
665,0,5500,59011
666,0,5501,59011
667,0,5502,59011
668,0,5503,59011
669,0,5627,61921
670,0,5628,61921
671,0,5633,61621
672,0,5634,61621
673,0,5635,59011
674,0,5636,59011
675,0,5637,59011
676,0,5638,59011
677,0,5762,61921
678,0,5763,61921
679,0,5768,61621
680,0,5769,61621
681,0,5770,59011
682,0,5771,59011
683,0,5772,59011
684,0,5773,59011
685,0,5897,61921
686,0,5898,61921
687,0,5903,61621
688,0,5904,61621
689,0,5905,59011
690,0,5906,59011
691,0,5907,59011
692,0,5908,59011
693,0,6032,61921
694,0,6033,61921
695,0,6038,61621
696,0,6039,61621
697,0,6040,59011
698,0,6041,59011
699,0,6042,59011
700,0,6043,59011
701,0,6167,61921
702,0,6168,61921
703,0,6173,61621
704,0,6174,61621
705,0,6175,59011
706,0,6176,59011
707,0,6177,59011
708,0,6178,59011
709,0,6302,61921
710,0,6303,61921
711,0,6308,61621
712,0,6309,61621
713,0,6310,59011
714,0,6311,59011
715,0,6312,59011
716,0,6313,59011
717,0,6437,61921
718,0,6438,61921
719,0,6443,61621
720,0,6444,61621
721,0,6445,59011
722,0,6446,59011
723,0,6447,59011
724,0,6448,59011
725,0,6572,61921
726,0,6573,61921
727,0,6578,61621
728,0,6579,61621
729,0,6580,59011
730,0,6581,59011
731,0,6582,59011
732,0,6583,59011
733,0,6707,61921
734,0,6708,61921
735,0,6713,61621
736,0,6714,61621
737,0,6715,59011
738,0,6716,59011
739,0,6717,59011
740,0,6718,59011
741,0,6842,61921
742,0,6843,61921
743,0,6848,61621
744,0,6849,61621
745,0,6850,59011
746,0,6851,59011
747,0,6852,59011
748,0,6853,59011
749,0,6945,61921
750,0,6946,61921
751,0,6947,59011
752,0,6948,59011
753,0,6949,61621
754,0,6950,61621
755,0,7059,61921
756,0,7060,61921
757,0,7065,61621
758,0,7066,61621
759,0,7067,59011
760,0,7068,59011
761,0,7069,59011
762,0,7070,59011
763,0,7129,61921
764,0,7130,61921
765,0,7133,61621
766,0,7134,61621
767,0,7135,59011
768,0,7136,59011
769,0,7180,61921
770,0,7181,61921
771,0,7184,61621
772,0,7185,61621
773,0,7186,59011
774,0,7187,59011
775,0,7227,61921
776,0,7228,61921
777,0,7231,61621
778,0,7232,61621
779,0,7233,59011
780,0,7234,59011
781,0,7274,61921
782,0,7275,61921
783,0,7278,61621
784,0,7279,61621
785,0,7280,59011
786,0,7281,59011
787,0,7353,61921
788,0,7354,61921
789,0,7359,61621
790,0,7360,61621
791,0,7361,59011
792,0,7362,59011
793,0,7363,59011
794,0,7364,59011
795,0,7451,61921
796,0,7452,61921
797,0,7457,61621
798,0,7458,61621
799,0,7459,59011
800,0,7460,59011
801,0,7461,59011
802,0,7462,59011
803,0,7549,61921
804,0,7550,61921
805,0,7555,61621
806,0,7556,61621
807,0,7557,59011
808,0,7558,59011
809,0,7559,59011
810,0,7560,59011
811,0,7647,61921
812,0,7648,61921
813,0,7653,61621
814,0,7654,61621
815,0,7655,59011
816,0,7656,59011
817,0,7657,59011
818,0,7658,59011
819,0,7709,61921
820,0,7710,61921
821,0,7713,61621
822,0,7714,61621
823,0,7715,59011
824,0,7716,59011
825,0,7803,61921
826,0,7804,61921
827,0,7809,61621
828,0,7810,61621
829,0,7811,59011
830,0,7812,59011
831,0,7813,59011
832,0,7814,59011
833,0,7901,61921
834,0,7902,61921
835,0,7907,61621
836,0,7908,61621
837,0,7909,59011
838,0,7910,59011
839,0,7911,59011
840,0,7912,59011
841,0,7999,61921
842,0,8000,61921
843,0,8005,61621
844,0,8006,61621
845,0,8007,59011
846,0,8008,59011
847,0,8009,59011
848,0,8010,59011
849,0,8097,61921
850,0,8098,61921
851,0,8103,61621
852,0,8104,61621
853,0,8105,59011
854,0,8106,59011
855,0,8107,59011
856,0,8108,59011
857,0,8195,61921
858,0,8196,61921
859,0,8201,61621
860,0,8202,61621
861,0,8203,59011
862,0,8204,59011
863,0,8205,59011
864,0,8206,59011
865,0,8293,61921
866,0,8294,61921
867,0,8299,61621
868,0,8300,61621
869,0,8301,59011
870,0,8302,59011
871,0,8303,59011
872,0,8304,59011
873,0,8391,61921
874,0,8392,61921
875,0,8397,61621
876,0,8398,61621
877,0,8399,59011
878,0,8400,59011
879,0,8401,59011
880,0,8402,59011
881,0,8489,61921
882,0,8490,61921
883,0,8495,61621
884,0,8496,61621
885,0,8497,59011
886,0,8498,59011
887,0,8499,59011
888,0,8500,59011
889,0,8551,61921
890,0,8552,61921
891,0,8555,61621
892,0,8556,61621
893,0,8557,59011
894,0,8558,59011
895,0,8645,61921
896,0,8646,61921
897,0,8651,61621
898,0,8652,61621
899,0,8653,59011
900,0,8654,59011
901,0,8655,59011
902,0,8656,59011
903,0,8743,61921
904,0,8744,61921
905,0,8749,61621
906,0,8750,61621
907,0,8751,59011
908,0,8752,59011
909,0,8753,59011
910,0,8754,59011
911,0,8841,61921
912,0,8842,61921
913,0,8847,61621
914,0,8848,61621
915,0,8849,59011
916,0,8850,59011
917,0,8851,59011
918,0,8852,59011
