150,2,0,,65110,0
151,2,0,,65118,0
152,3,0,,65121,0
153,1,0,,74700,0
154,1,0,,74701,0
155,3,0,,74702,0
156,2,0,,65136,0
157,2,0,,65137,0
158,2,0,,65152,0
159,3,0,,65157,0
160,3,0,,65159,0
161,3,0,,65160,0
162,3,0,,65164,0
163,2,0,,65168,0
164,3,0,,65171,0
165,1,0,,65175,0
166,1,0,,65179,0
167,2,0,,65180,0
168,3,0,,65189,0
169,2,0,,65204,0
170,1,0,,65205,0
171,3,0,,65208,0
172,3,0,,65209,0
173,2,0,,65232,0
174,2,0,,65233,0
175,3,0,,65234,0
176,1,0,,65237,0
177,2,0,,65239,0
178,2,0,,65241,0
179,2,0,,65246,0
180,1,0,,65248,0
181,2,0,,65249,0
182,2,0,,65250,0
183,2,0,,74703,0
184,2,0,,65261,0
185,1,0,,65262,0
186,2,0,,74704,0
187,2,0,,65267,0
188,2,0,,65272,0
189,2,0,,65274,0
190,2,0,,58874,0
191,2,0,,65278,0
192,2,0,,65280,0
193,3,0,,65283,0
194,3,0,,65284,0
195,2,0,,65286,0
196,3,0,,65289,0
197,1,0,,65292,0
198,1,0,,65296,0
199,3,0,,65301,0
200,2,0,,65302,0
201,2,0,,65304,0
202,1,0,,65312,0
203,2,0,,65332,0
204,1,0,,65334,0
205,2,0,,65335,0
206,2,0,,65350,0
207,1,0,,65351,0
208,1,0,,65352,0
209,1,0,,65354,0
210,1,0,,65357,0
211,1,0,,65358,0
212,3,0,,65360,0
213,3,0,,65362,0
214,1,0,,65363,0
215,2,0,,65370,0
216,2,0,,65371,0
217,3,0,,65374,0
218,2,0,,65376,0
219,2,0,,65377,0
220,3,0,,65382,0
221,1,0,,65383,0
222,1,0,,65384,0
223,1,0,,65386,0
224,1,0,,74705,0
225,3,0,,65397,0
226,2,0,,65400,0
227,3,0,,65402,0
228,1,0,,65404,0
229,1,0,,65405,0
230,1,0,,65406,0
231,3,0,,65410,0
232,1,0,,74706,0
233,2,0,,65417,0
234,3,0,,65419,0
235,2,0,,65420,0
236,2,0,,74707,0
237,2,0,,65425,0
238,3,0,,65426,0
239,1,0,,65427,0
240,3,0,,65432,0
241,2,0,,65433,0
242,3,0,,65434,0
243,1,0,,65436,0
244,2,0,,65438,0
245,1,0,,65439,0
246,1,0,,65446,0
247,1,0,,74708,0
248,3,0,,65454,0
249,1,0,,65455,0
250,1,0,,65458,0
251,2,0,,65464,0
252,2,0,,65465,0
253,1,0,,65466,0
254,1,0,,65467,0
255,3,0,,65469,0
256,3,0,,65472,0
257,3,0,,65474,0
258,1,0,,65475,0
259,3,0,,65476,0
260,1,0,,65477,0
261,1,0,,65478,0
262,3,0,,65479,0
263,1,0,,65480,0
264,2,0,,65483,0
265,1,0,,65484,0
266,1,0,,65491,0
267,1,0,,65495,0
268,3,0,,65497,0
269,3,0,,65505,0
270,3,0,,65507,0
271,1,0,,65518,0
272,1,0,,65520,0
273,2,0,,65521,0
274,2,0,,65525,0
275,2,0,,65528,0
276,2,0,,65531,0
277,3,0,,65532,0
278,1,0,,65534,0
279,3,0,,65537,0
280,2,0,,65543,0
281,3,0,,65550,0
282,2,0,,65554,0
283,3,0,,65559,0
284,2,0,,65562,0
285,3,0,,65568,0
286,3,0,,65572,0
287,1,0,,65573,0
288,3,0,,65574,0
289,3,0,,65576,0
290,2,0,,65577,0
291,3,0,,65585,0
292,2,0,,65589,0
293,3,0,,65590,0
294,1,0,,65588,0
295,2,0,,65592,0
296,3,0,,65594,0
297,2,0,,74709,0
298,1,0,,65601,0
299,2,0,,65602,0
300,3,0,,65614,0
301,2,0,,65619,0
302,3,0,,65620,0
303,1,0,,65623,0
304,3,0,,65625,0
305,3,0,,65627,0
306,3,0,,65632,0
307,2,0,,65633,0
308,2,0,,65634,0
309,3,0,,65635,0
310,3,0,,65646,0
311,2,0,,65651,0
312,1,0,,74710,0
313,2,0,,65656,0
314,2,0,,65657,0
315,1,0,,65661,0
316,2,0,,65664,0
317,2,0,,65665,0
318,2,0,,65667,0
319,3,0,,65676,0
320,2,0,,65684,0
321,3,0,,65686,0
322,2,0,,65687,0
323,1,0,,65688,0
324,2,0,,65690,0
325,2,0,,65691,0
326,1,0,,74711,0
327,2,0,,74712,0
328,2,0,,74713,0
329,2,0,,65703,0
330,3,0,,65704,0
331,2,0,,65705,0
332,1,0,,65706,0
333,2,0,,65708,0
334,2,0,,65709,0
335,2,0,,65710,0
336,3,0,,65712,0
337,2,0,,65719,0
338,2,0,,65727,0
339,2,0,,65728,0
340,2,0,,65729,0
341,2,0,,65730,0
342,3,0,,65735,0
343,2,0,,65738,0
344,2,0,,65746,0
345,2,0,,65748,0
346,3,0,,65752,0
347,3,0,,65760,0
348,2,0,,74714,0
349,1,0,,65773,0
350,1,0,,65774,0
351,3,0,,65777,0
352,3,0,,65785,0
353,2,0,,65787,0
354,3,0,,65510,0
355,1,0,,65796,0
356,2,0,,65797,0
357,2,0,,65798,0
358,3,0,,65802,0
359,2,0,,65804,0
360,2,0,,65806,0
361,3,0,,65811,0
362,2,0,,65812,0
363,3,0,,65813,0
364,3,0,,65814,0
365,1,0,,65816,0
366,2,0,,65818,0
367,3,0,,65821,0
368,2,0,,65823,0
369,2,0,,65830,0
370,3,0,,65831,0
371,2,0,,65833,0
372,2,0,,74715,0
373,1,0,,74716,0
374,1,0,,65836,0
375,3,0,,65841,0
376,2,0,,65842,0
377,2,0,,65851,0
378,2,0,,65852,0
379,2,0,,65853,0
380,2,0,,65854,0
381,2,0,,65856,0
382,1,0,,74717,0
