0,0,0,0,0,0,0
1,1,1,1,1112,60858,2
2,1,1,1,1112,61441,2
3,1,1,1,1112,59914,2
4,1,1,1,1112,60285,2
5,1,1,1,1112,59181,2
6,1,1,1,1112,60593,2
7,1,1,1,1112,61812,2
8,1,1,1,1112,61539,2
9,1,1,1,1112,61236,2
10,1,1,1,1112,60817,2
11,1,1,1,1112,60810,2
12,1,1,1,1112,59571,2
13,1,1,1,1112,61298,2
14,1,1,1,1112,60356,2
15,1,1,1,1112,60246,2
16,1,1,1,1112,61305,2
17,1,1,1,1112,61307,2
18,1,1,1,1112,60369,2
19,1,1,1,1112,59038,2
20,1,1,1,1112,60305,2
21,1,1,1,1112,60397,2
22,1,1,1,1112,60398,2
23,1,1,1,1112,60051,2
24,1,1,1,1112,60355,2
25,1,1,1,1112,61304,2
26,1,1,1,1112,59307,2
27,1,1,1,1112,59964,2
28,1,1,1,1112,59545,2
29,1,1,1,1112,59873,2
30,1,1,1,1112,59397,2
31,1,1,1,1112,61230,2
32,1,1,1,1112,59896,2
33,1,1,1,1112,61078,2
34,1,1,1,1112,61906,2
35,1,1,1,1112,61741,2
36,1,1,1,1112,61319,2
37,1,1,1,1112,58894,2
38,1,1,1,1112,60121,2
39,1,1,1,1112,59492,2
40,1,1,1,1112,59087,2
41,1,1,1,1112,58879,2
42,1,1,2,1112,58869,2
43,1,1,2,1112,59372,2
44,1,1,2,1112,60709,2
45,1,1,2,1112,59769,2
46,1,1,2,1112,58840,2
47,1,1,2,1112,59102,2
48,1,1,2,1112,60091,2
49,1,1,2,1112,61534,2
50,1,1,3,1112,59513,2
51,1,1,4,1112,58838,2
52,1,1,4,1112,58867,2
53,1,1,4,1112,58967,2
54,1,1,4,1112,61578,2
55,1,1,4,1112,59079,2
56,1,1,4,1112,59096,2
57,1,1,4,1112,59156,2
58,1,1,4,1112,59182,2
59,1,1,4,1112,59246,2
60,1,1,4,1112,59277,2
61,1,1,4,1112,59286,2
62,1,1,4,1112,59425,2
63,1,1,4,1112,59478,2
64,1,1,4,1112,59627,2
65,1,1,4,1112,59633,2
66,1,1,4,1112,59645,2
67,1,1,4,1112,59937,2
68,1,1,4,1112,59681,2
69,1,1,4,1112,59782,2
70,1,1,4,1112,59849,2
71,1,1,4,1112,59852,2
72,1,1,4,1112,59874,2
73,1,1,4,1112,59893,2
74,1,1,4,1112,59936,2
75,1,1,4,1112,60087,2
76,1,1,4,1112,60120,2
77,1,1,4,1112,60145,2
78,1,1,4,1112,60146,2
79,1,1,4,1112,60235,2
80,1,1,4,1112,60236,2
81,1,1,4,1112,60334,2
82,1,1,4,1112,60427,2
83,1,1,4,1112,60523,2
84,1,1,4,1112,60572,2
85,1,1,4,1112,60586,2
86,1,1,4,1112,60595,2
87,1,1,4,1112,60647,2
88,1,1,4,1112,60741,2
89,1,1,4,1112,60742,2
90,1,1,4,1112,60873,2
91,1,1,4,1112,60907,2
92,1,1,4,1112,60931,2
93,1,1,4,1112,60930,2
94,1,1,4,1112,61076,2
95,1,1,4,1112,61096,2
96,1,1,4,1112,61189,2
97,1,1,4,1112,61188,2
98,1,1,4,1112,61208,2
99,1,1,4,1112,61231,2
100,1,1,4,1112,61250,2
101,1,1,4,1112,61275,2
102,1,1,4,1112,61277,2
103,1,1,4,1112,61289,2
104,1,1,4,1112,61291,2
105,1,1,4,1112,61323,2
106,1,1,4,1112,61424,2
107,1,1,4,1112,61425,2
108,1,1,4,1112,61445,2
109,1,1,4,1112,61654,2
110,1,1,4,1112,61739,2
111,1,1,4,1112,61760,2
112,1,1,4,1112,61587,2
113,1,1,4,1112,61586,2
114,1,1,4,1112,59549,2
115,1,1,4,1112,60452,2
116,1,1,4,1112,60564,2
117,1,1,4,1112,59797,2
118,1,1,4,1112,60902,2
119,1,1,4,1112,59226,2
120,1,1,4,1112,61874,2
121,1,1,4,1112,60034,2
122,1,1,4,1112,60621,2
123,1,1,4,1112,60229,2
124,1,1,4,1112,60168,2
125,1,1,4,1112,61243,2
126,1,1,4,1112,61193,2
127,1,1,4,1112,60188,2
128,1,1,4,1112,60715,2
129,1,1,4,1112,61333,2
130,1,1,4,1112,61740,2
131,1,1,4,1112,60186,2
132,1,1,4,1112,61849,2
133,1,1,4,1112,59423,2
134,1,1,4,1112,61207,2
135,1,1,4,1112,58868,2
136,1,1,4,1112,60054,2
137,1,1,4,1112,59770,2
138,1,1,4,1112,61234,2
139,1,1,4,1112,60559,2
140,1,1,4,1112,60558,2
141,1,1,4,1112,58790,2
142,1,1,4,1112,58771,2
143,1,1,4,1112,58756,2
144,1,1,4,1112,58781,2
145,1,1,4,1112,58773,2
146,1,1,4,1112,58759,2
147,1,1,4,1112,58753,2
