80,59584,1,13416,0,0,0,0
81,60350,1,25473,0,0,0,0
82,61784,1,39962,0,0,0,0
83,59700,3,13581,0,0,0,0
84,60377,1,25479,0,0,0,0
85,60832,1,35448,0,0,0,0
86,59628,3,13479,0,0,0,0
87,59629,3,13481,0,0,0,0
88,59689,3,13565,0,0,0,0
89,60461,0,0,0,0,0,0
90,59291,0,0,0,0,0,0
91,60460,1,30587,0,0,0,0
92,60463,0,0,0,0,0,0
93,59312,1,5536,0,0,0,0
94,61091,1,35841,0,0,0,0
95,61131,1,35899,0,0,0,0
96,60752,1,35329,0,0,0,0
97,60152,3,23315,0,0,0,0
98,61054,1,35793,0,0,0,0
99,59034,1,4198,0,0,0,0
100,61853,0,0,0,0,0,0
101,59424,1,6646,0,0,0,0
102,60349,1,25442,0,0,0,0
103,61344,1,39307,0,0,0,0
104,59519,0,0,0,0,0,0
105,58903,3,2120,0,0,0,0
106,59518,0,0,0,0,0,0
107,58918,3,4032,0,0,0,0
108,61823,1,45635,0,0,0,0
109,61160,0,0,0,0,0,0
110,60104,1,23244,0,0,0,0
111,61175,2,0,0,0,0,0
112,60616,3,35160,0,0,0,0
113,60800,1,35403,0,0,0,0
114,61121,1,35891,0,0,0,0
115,61061,0,0,1,0,0,0
116,59030,0,0,0,0,0,0
117,61676,1,39815,0,0,0,0
118,58970,1,4110,0,0,0,0
119,61191,1,35978,0,0,0,0
120,59216,0,0,0,0,0,0
121,60669,0,0,0,0,0,0
122,60404,0,0,0,0,0,0
123,60430,0,0,0,0,0,0
124,61216,0,0,0,0,0,0
125,59612,0,0,0,0,0,0
126,59608,1,13453,0,0,0,0
127,60528,1,31929,0,0,0,0
128,59719,3,13600,0,0,0,0
129,60684,1,35234,0,0,0,0
130,58855,3,163,0,0,0,0
131,60542,1,31945,0,0,0,0
132,59796,1,13724,0,0,0,0
133,60541,1,31944,0,0,0,0
134,60177,3,23345,0,0,0,0
135,59916,0,0,0,0,0,0
136,60137,3,23296,0,0,0,0
137,58760,0,0,0,0,0,0
138,60613,0,0,0,0,0,0
139,61475,0,0,0,0,0,0
140,58958,3,4089,0,0,0,0
141,61402,1,39393,0,0,0,0
142,61400,1,39390,0,0,0,0
143,61401,1,39392,0,0,0,0
144,60363,1,25458,0,0,0,0
145,59779,0,0,0,0,0,0
146,58979,1,4118,0,0,0,0
147,59696,3,13574,0,0,0,0
148,61247,1,39177,0,0,0,0
149,59658,3,13520,0,0,0,0
150,61916,0,0,0,0,0,0
151,58826,0,0,0,0,0,0
152,59677,3,13547,0,0,0,0
153,61364,1,39337,0,0,0,0
154,60737,1,35307,0,0,0,0
155,60573,1,35102,0,0,0,0
156,58954,3,4082,0,0,0,0
157,60286,1,25347,0,0,0,0
158,60927,1,35599,0,0,0,0
159,60871,1,35500,0,0,0,0
160,60870,1,35502,0,0,0,0
161,59441,1,6674,0,0,0,0
162,61795,0,0,1,0,0,0
163,61050,1,35787,0,0,0,0
164,60532,3,31934,0,0,0,0
165,60679,3,35222,0,0,0,0
166,61642,1,39752,0,0,0,0
167,61881,1,51343,0,0,0,0
168,61499,1,39542,0,0,0,0
169,60518,0,0,0,0,0,0
170,61072,1,35817,0,0,0,0
171,59040,1,4208,0,0,0,0
172,58863,3,178,0,0,0,0
173,58865,0,0,0,0,0,0
174,61717,3,39882,0,0,0,0
175,60734,0,0,0,0,0,0
176,60604,1,35144,0,0,0,0
177,59090,1,4276,0,0,0,0
178,61557,0,0,0,0,0,0
179,60129,1,23282,0,0,0,0
180,59208,0,0,0,0,0,0
181,61052,1,35791,0,0,0,0
182,60004,1,17481,0,0,0,0
183,59711,3,13592,0,0,0,0
184,61350,1,39316,0,0,0,0
185,60434,1,30607,0,0,0,0
186,59097,1,4289,0,0,0,0
187,60392,1,25513,0,0,0,0
188,60299,1,25369,0,0,0,0
189,59023,1,4182,0,0,0,0
190,59771,1,13688,0,0,0,0
191,61068,1,35811,0,0,0,0
192,58956,3,4086,0,0,0,0
193,58996,1,4147,0,0,0,0
194,60520,1,31917,0,0,0,0
195,59786,1,13713,0,0,0,0
196,58883,3,2091,0,0,0,0
197,61352,1,39320,0,0,0,0
198,60633,0,0,0,0,0,0
199,60634,0,0,0,0,0,0
200,60477,1,30601,0,0,0,0
201,61663,1,39798,0,0,0,0
202,60106,0,0,0,0,0,0
203,61842,1,45668,0,0,0,0
204,61279,1,39213,0,0,0,0
205,60697,1,35249,0,0,0,0
206,61612,1,39721,0,0,0,0
207,59037,1,4205,0,0,0,0
208,60110,0,0,0,0,0,0
209,60632,0,0,0,0,0,0
210,60657,3,35203,0,0,0,0
211,60656,0,0,0,0,0,0
212,59318,0,0,0,0,0,0
213,59317,1,5545,0,0,0,0
214,60547,0,0,0,0,0,0
215,61793,1,39973,0,0,0,0
216,61791,0,0,1,0,0,0
217,60109,1,23253,0,0,0,0
218,61565,1,39666,0,0,0,0
219,61882,1,51345,0,0,0,0
220,59908,1,13876,0,0,0,0
221,61794,0,0,0,0,0,0
222,59460,1,6703,0,0,0,0
223,59178,1,5346,0,0,0,0
224,59174,1,5339,1,0,0,0
225,61213,0,0,0,0,0,0
226,60468,1,30597,0,0,0,0
227,59357,1,5611,1,0,0,0
228,60467,1,30596,0,0,0,0
229,59356,1,5610,1,0,0,0
230,61342,1,39303,0,0,0,0
231,59333,1,5574,0,0,0,0
232,59666,3,13532,0,0,0,0
233,60670,3,35219,0,0,0,0
234,60359,1,25454,1,0,0,0
235,61161,0,0,0,0,0,0
236,61388,1,39375,0,0,0,0
237,59143,1,4354,0,0,0,0
238,60977,1,35674,0,0,0,0
239,61225,0,0,0,0,0,0
240,61861,0,0,0,0,0,0
241,60639,0,0,0,0,0,0
242,61223,1,36038,0,0,0,0
243,59390,1,5659,0,0,0,0
244,59748,1,13647,0,0,0,0
245,59341,0,0,1,0,0,0
246,60750,1,35324,1,0,0,0
247,60865,1,35494,0,0,0,0
248,61154,0,0,0,0,0,0
249,59235,0,0,0,0,0,0
250,61155,1,35932,0,0,0,0
251,59236,1,5432,0,0,0,0
252,60052,1,23171,0,0,0,0
253,60502,1,31898,0,0,0,0
254,60682,3,35226,0,0,0,0
255,60277,1,25328,0,0,0,0
256,60224,3,23413,0,0,0,0
257,61182,1,35965,0,0,0,0
258,60324,0,0,0,0,0,0
259,61446,1,39466,0,0,0,0
260,59362,1,5619,0,0,0,0
261,59511,1,6784,0,0,0,0
262,60877,1,35509,0,0,0,0
263,59882,0,0,0,0,0,0
264,60115,0,0,0,0,0,0
265,60114,1,23259,0,0,0,0
266,60722,2,0,0,0,0,0
267,61714,3,39878,0,0,0,0
268,59809,1,13741,0,0,0,0
269,59808,1,13741,0,0,0,0
270,60113,2,0,0,0,0,0
271,60122,1,23270,0,0,0,0
272,61276,1,39209,0,0,0,0
273,60609,1,35151,0,0,0,0
274,59891,1,13847,0,0,0,0
275,59888,1,13845,0,0,0,0
276,59889,1,13845,0,0,0,0
277,61863,1,51316,0,0,0,0
278,59847,1,13791,0,0,0,0
279,60138,3,23296,0,0,0,0
280,61786,0,0,0,0,0,0
281,59764,1,13678,0,0,0,0
282,59890,0,0,0,0,0,0
283,59887,1,13843,0,0,0,0
284,61237,1,39159,0,0,0,0
285,59035,1,4200,1,0,0,0
286,61768,1,39941,0,0,0,0
287,59078,0,0,0,0,0,0
288,61153,1,35929,0,0,0,0
289,61107,1,35869,0,0,0,0
290,58830,3,123,0,0,0,0
291,59453,1,6695,0,0,0,0
292,59451,0,0,1,0,0,0
293,59415,1,6633,0,0,0,0
294,60084,1,23217,0,0,0,0
295,58936,3,4058,1,0,0,0
296,60881,1,35515,0,0,0,0
297,59419,1,6638,1,0,0,0
298,61712,1,39874,0,0,0,0
299,59647,3,13504,0,0,0,0
300,58909,3,2131,0,0,0,0
301,61347,0,0,1,0,0,0
302,61109,0,0,0,0,0,0
303,60023,1,17509,0,0,0,0
304,58978,1,4116,0,0,0,0
305,59150,1,4361,0,0,0,0
306,60814,0,0,0,0,0,0
307,60035,0,0,0,0,0,0
308,61808,1,39998,0,0,0,0
309,60723,0,0,0,0,0,0
310,60695,0,0,0,0,0,0
311,59995,0,0,0,0,0,0
312,59924,0,0,0,0,0,0
313,59993,0,0,0,0,0,0
314,60946,1,35632,0,0,0,0
315,61613,0,0,0,0,0,0
316,59996,0,0,0,0,0,0
317,59241,0,0,0,0,0,0
318,59159,1,4379,0,0,0,0
319,60442,1,25594,0,0,0,0
320,61158,1,35938,0,0,0,0
321,60269,0,0,0,0,0,0
322,59444,1,6679,0,0,0,0
323,59069,1,4242,0,0,0,0
324,59459,0,0,0,0,0,0
325,59458,0,0,0,0,0,0
326,60241,3,25274,0,0,0,0
327,61088,1,35836,0,0,0,0
328,61292,0,0,0,0,0,0
329,60331,0,0,0,0,0,0
330,59877,0,0,0,0,0,0
331,59168,1,5331,0,0,0,0
332,60217,3,23402,0,0,0,0
333,59165,0,0,0,0,0,0
334,60651,0,0,1,0,0,0
335,60650,3,35191,1,0,0,0
336,59742,3,13637,0,0,0,0
337,60134,3,23290,0,0,0,0
338,61604,1,39704,1,0,0,0
339,61597,0,0,0,0,0,0
340,61192,1,35980,0,0,0,0
341,60210,3,23392,0,0,0,0
342,61363,1,39335,0,0,0,0
343,58955,3,4084,0,0,0,0
344,59693,3,13570,0,0,0,0
345,60999,1,35708,0,0,0,0
346,61844,1,45671,0,0,0,0
347,61256,0,0,0,0,0,0
348,59663,3,13527,0,0,0,0
349,60154,3,23315,0,0,0,0
350,60374,1,25472,0,0,0,0
351,60205,0,0,0,0,0,0
352,60153,3,23315,0,0,0,0
353,61267,1,39201,0,0,0,0
354,60428,0,0,0,0,0,0
355,61686,1,39834,0,0,0,0
356,60276,1,25327,0,0,0,0
357,61915,0,0,0,0,0,0
358,60478,1,30601,0,0,0,0
359,61564,1,39666,0,0,0,0
360,60653,3,35195,1,0,0,0
361,59207,1,5396,0,0,0,0
362,60410,1,25533,0,0,0,0
363,60748,1,35320,0,0,0,0
364,60664,3,35210,0,0,0,0
365,59332,1,5574,0,0,0,0
366,59479,1,6739,0,0,0,0
367,61087,1,35834,0,0,0,0
368,58810,0,0,1,0,0,0
369,59620,1,13467,0,0,0,0
370,60524,1,31922,0,0,0,0
371,60665,3,35212,0,0,0,0
372,61229,1,36042,0,0,0,0
373,58924,3,4040,0,0,0,0
374,61290,1,39236,0,0,0,0
375,61157,1,35936,0,0,0,0
376,61150,1,35923,0,0,0,0
377,59076,1,4258,0,0,0,0
378,59298,1,5519,0,0,0,0
379,60998,1,35706,1,0,0,0
380,61776,1,39953,0,0,0,0
381,61172,1,35955,0,0,0,0
382,61104,1,35862,0,0,0,0
383,59725,3,13610,0,0,0,0
384,59892,1,13847,0,0,0,0
385,59171,1,5336,0,0,0,0
386,60290,1,25352,0,0,0,0
387,60288,0,0,0,0,0,0
388,61616,1,39726,0,0,0,0
389,59323,0,0,0,0,0,0
390,58892,0,0,0,0,0,0
391,59871,1,13824,0,0,0,0
392,60546,1,31953,0,0,0,0
393,60096,1,23234,0,0,0,0
394,61875,1,51332,1,0,0,0
395,59781,1,13702,0,0,0,0
396,59587,1,13425,0,0,0,0
397,59780,1,13702,0,0,0,0
398,59461,1,6705,0,0,0,0
399,59986,1,14021,0,0,0,0
400,59191,1,5370,0,0,0,0
401,59149,1,4359,0,0,0,0
402,59210,1,5400,0,0,0,0
403,59160,1,5324,0,0,0,0
404,59881,0,0,0,0,0,0
405,58881,3,2088,0,0,0,0
406,61057,1,35796,0,0,0,0
407,59106,1,4301,0,0,0,0
408,58809,0,0,1,0,0,0
409,61035,1,35761,0,0,0,0
410,59009,0,0,0,0,0,0
411,60496,0,0,0,0,0,0
412,59448,1,6688,0,0,0,0
413,61113,1,35876,0,0,0,0
414,60725,1,35288,0,0,0,0
415,60361,1,25454,0,0,0,0
416,61606,1,39708,1,0,0,0
417,59259,1,5469,0,0,0,0
418,59085,1,4270,1,0,0,0
419,58935,3,4056,0,0,0,0
420,61576,1,39680,0,0,0,0
421,59664,0,0,1,0,0,0
422,60342,1,25428,0,0,0,0
423,58939,3,4063,0,0,0,0
424,61553,1,39651,0,0,0,0
425,59334,1,5577,0,0,0,0
426,59335,1,5579,0,0,0,0
427,59115,1,4310,0,0,0,0
428,59665,3,13529,1,0,0,0
429,59400,0,0,0,0,0,0
430,59401,0,0,1,0,0,0
431,61775,1,39951,0,0,0,0
432,60213,0,0,1,0,0,0
433,59777,1,13696,0,0,0,0
434,59399,0,0,0,0,0,0
435,60880,1,35517,0,0,0,0
436,61162,0,0,0,0,0,0
437,60749,1,35322,0,0,0,0
438,59570,1,9038,0,0,0,0
439,59831,0,0,0,0,0,0
440,59107,1,4301,1,0,0,0
441,60975,1,35671,0,0,0,0
442,60281,1,25338,0,0,0,0
443,60282,1,25340,0,0,0,0
444,59562,1,9027,0,0,0,0
445,61491,1,39529,1,0,0,0
446,59933,0,0,0,0,0,0
447,61270,0,0,0,0,0,0
448,58993,1,4143,0,0,0,0
449,58992,1,4142,0,0,0,0
450,58990,1,4138,0,0,0,0
451,60544,1,31949,0,0,0,0
452,61810,1,43724,0,0,0,0
453,59573,1,9042,0,0,0,0
454,58859,3,170,0,0,0,0
455,59670,3,13538,0,0,0,0
456,59416,1,6635,0,0,0,0
457,61389,1,39377,0,0,0,0
458,59957,0,0,0,0,0,0
459,59314,1,5540,0,0,0,0
460,60465,0,0,0,0,0,0
461,60395,1,25515,0,0,0,0
462,61321,1,39272,0,0,0,0
463,61079,1,35827,0,0,0,0
464,59991,1,14029,0,0,0,0
465,60534,1,31938,0,0,0,0
466,60925,1,35596,0,0,0,0
467,60362,1,25456,0,0,0,0
468,61221,1,36031,0,0,0,0
469,61335,1,39293,0,0,0,0
470,61340,1,39299,0,0,0,0
471,61220,1,36030,0,0,0,0
472,59861,1,13810,0,0,0,0
473,59414,1,6629,0,0,0,0
474,60568,1,35092,0,0,0,0
475,61809,1,43723,0,0,0,0
476,59949,1,13965,0,0,0,0
477,59616,1,13464,0,0,0,0
478,59427,1,6649,0,0,0,0
479,58757,0,0,0,0,0,0
480,61459,0,0,0,0,0,0
481,58890,3,2101,0,0,0,0
482,59190,1,5365,0,0,0,0
483,61852,1,47585,0,0,0,0
484,59175,0,0,0,0,0,0
485,59955,1,13977,0,0,0,0
486,59954,0,0,0,0,0,0
487,59432,1,6659,0,0,0,0
488,61674,0,0,0,0,0,0
489,61047,1,35781,0,0,0,0
490,60429,0,0,0,0,0,0
491,59138,0,0,1,0,0,0
492,59753,1,13655,1,0,0,0
493,60791,1,35390,0,0,0,0
494,59638,0,0,0,0,0,0
495,59733,3,13615,0,0,0,0
496,61687,1,39836,0,0,0,0
497,61814,1,43730,0,0,0,0
498,59639,0,0,0,0,0,0
499,59637,0,0,1,0,0,0
500,59754,1,13656,1,0,0,0
501,60809,2,0,0,0,0,0
502,60807,1,35415,0,0,0,0
503,60808,1,35417,0,0,0,0
504,59152,1,4365,0,0,0,0
505,59526,1,6801,0,0,0,0
506,59129,1,4336,0,0,0,0
507,58928,0,0,0,0,0,0
508,60510,1,31907,0,0,0,0
509,60102,0,0,0,0,0,0
510,59386,1,5652,0,0,0,0
511,58851,3,159,1,0,0,0
512,61567,1,39670,0,0,0,0
513,59385,1,5651,0,0,0,0
514,60456,0,0,0,0,0,0
515,60458,1,30584,0,0,0,0
516,59180,1,5350,0,0,0,0
517,59151,1,4363,0,0,0,0
518,59883,1,5652,0,0,0,0
519,61482,0,0,0,0,0,0
520,61481,1,39519,0,0,0,0
521,61151,0,0,0,0,0,0
522,60835,1,35454,0,0,0,0
523,59408,1,5683,0,0,0,0
524,59985,1,14021,0,0,0,0
525,60274,0,0,0,0,0,0
526,59056,0,0,0,0,0,0
527,61765,1,39934,1,0,0,0
528,61058,1,35798,0,0,0,0
529,59057,1,4232,0,0,0,0
530,60437,1,25587,0,0,0,0
531,61833,1,45652,0,0,0,0
532,58806,3,96,0,0,0,0
533,59494,1,6758,0,0,0,0
534,60846,1,35472,0,0,0,0
535,60450,1,25603,1,0,0,0
536,61617,1,39726,0,0,0,0
537,59196,1,5376,0,0,0,0
538,59789,1,13716,0,0,0,0
539,60358,1,25452,0,0,0,0
540,59690,1,13565,0,0,0,0
541,61037,1,35764,0,0,0,0
542,59192,0,0,0,0,0,0
543,60303,1,25373,0,0,0,0
544,60040,0,0,0,0,0,0
545,60462,1,30590,0,0,0,0
546,60786,1,35386,1,0,0,0
547,59704,3,13586,0,0,0,0
548,60190,3,23365,0,0,0,0
549,60944,1,35630,1,0,0,0
550,58913,3,2141,0,0,0,0
551,58915,3,2139,0,0,0,0
552,58914,0,0,1,0,0,0
553,59752,1,13654,1,0,0,0
554,61283,1,39221,0,0,0,0
555,61614,1,39725,0,0,0,0
556,59376,1,5637,0,0,0,0
557,61077,1,35824,0,0,0,0
558,61095,1,35848,0,0,0,0
559,60905,1,35558,0,0,0,0
560,59303,1,5527,0,0,0,0
561,59300,1,5521,0,0,0,0
562,59301,1,5524,0,0,0,0
563,58828,3,121,0,0,0,0
564,59935,1,13930,0,0,0,0
565,60703,1,35259,0,0,0,0
566,59641,3,13493,0,0,0,0
567,59304,1,5527,0,0,0,0
568,60996,1,35701,0,0,0,0
569,59714,3,13595,0,0,0,0
570,58857,3,166,0,0,0,0
571,60062,1,23194,0,0,0,0
572,60061,1,23193,0,0,0,0
573,58841,3,142,0,0,0,0
574,60005,0,0,0,0,0,0
575,59373,1,5634,0,0,0,0
576,60209,3,23390,0,0,0,0
577,60060,1,23190,0,0,0,0
578,60063,1,23196,0,0,0,0
579,61558,0,0,0,0,0,0
580,60872,1,35504,0,0,0,0
581,61671,0,0,0,0,0,0
582,61668,1,39803,0,0,0,0
583,61669,1,39805,0,0,0,0
584,60453,1,30578,0,0,0,0
585,61679,0,0,0,0,0,0
586,61410,1,39410,1,0,0,0
587,59017,0,0,0,0,0,0
588,59144,1,4354,0,0,0,0
589,60906,1,35561,0,0,0,0
590,61764,0,0,0,0,0,0
591,60020,0,0,0,0,0,0
592,59717,0,0,0,0,0,0
593,60242,3,25277,0,0,0,0
594,60201,3,23382,0,0,0,0
595,61792,1,39973,0,0,0,0
596,59418,1,6638,0,0,0,0
597,59294,1,5510,0,0,0,0
598,59299,0,0,0,0,0,0
599,59297,1,5517,0,0,0,0
600,59296,1,5515,0,0,0,0
601,59305,0,0,0,0,0,0
602,60133,0,0,0,0,0,0
603,59295,1,5512,0,0,0,0
604,59109,0,0,0,0,0,0
605,60082,1,23220,0,0,0,0
606,58817,3,110,1,0,0,0
607,59358,1,5613,0,0,0,0
608,58816,3,110,0,0,0,0
609,61584,0,0,0,0,0,0
610,60555,1,35078,0,0,0,0
611,60044,0,0,0,0,0,0
612,61797,1,39980,0,0,0,0
613,60739,0,0,0,0,0,0
614,60173,3,23339,0,0,0,0
615,61306,0,0,0,0,0,0
616,59302,1,5526,0,0,0,0
617,61341,1,39301,1,0,0,0
618,60556,1,35079,0,0,0,0
619,60554,1,35076,0,0,0,0
620,60553,1,35074,0,0,0,0
621,59454,1,6695,0,0,0,0
622,61594,1,39698,0,0,0,0
623,60449,1,25603,0,0,0,0
624,61887,1,51349,0,0,0,0
625,59249,1,5449,0,0,0,0
626,60837,0,0,0,0,0,0
627,59367,1,5627,0,0,0,0
628,60291,1,25355,0,0,0,0
629,59824,0,0,0,0,0,0
630,59814,1,13752,1,0,0,0
631,59325,1,5556,0,0,0,0
632,59884,0,0,0,0,0,0
633,61682,1,39826,0,0,0,0
634,61071,0,0,0,0,0,0
635,60368,1,25468,0,0,0,0
636,59669,0,0,0,0,0,0
637,59668,3,13534,0,0,0,0
638,59934,0,0,0,0,0,0
639,59349,3,5601,0,0,0,0
640,59366,0,0,1,0,0,0
641,59388,1,5656,0,0,0,0
642,59342,0,0,0,0,0,0
643,59676,3,13545,0,0,0,0
644,59261,1,5473,0,0,0,0
645,59559,1,9021,0,0,0,0
646,59539,1,6820,1,0,0,0
647,59842,1,13788,0,0,0,0
648,61535,1,39625,0,0,0,0
649,61688,1,39838,0,0,0,0
650,60316,0,0,1,0,0,0
651,61807,1,39997,0,0,0,0
652,59525,1,6799,0,0,0,0
653,60444,1,25598,0,0,0,0
654,61263,1,39198,0,0,0,0
655,61302,1,39250,0,0,0,0
656,59084,1,4270,0,0,0,0
657,59813,1,0,0,0,0,0
658,61147,1,35920,0,0,0,0
659,60790,1,35390,0,0,0,0
660,61890,0,0,0,0,0,0
661,59237,0,0,0,0,0,0
662,61120,1,35887,0,0,0,0
663,58864,3,178,0,0,0,0
664,61549,1,39644,0,0,0,0
665,61240,0,39163,0,0,0,0
666,61303,1,39252,0,0,0,0
667,61174,1,35957,0,0,0,0
668,61200,1,35992,1,0,0,0
669,61332,0,0,0,0,0,0
670,60413,1,25544,0,0,0,0
671,61834,1,45654,0,0,0,0
672,61462,0,0,0,0,0,0
673,60411,1,25535,0,0,0,0
674,59521,1,6792,0,0,0,0
675,58769,1,57,1,0,0,0
676,61474,1,39508,0,0,0,0
677,58827,3,121,1,0,0,0
678,60795,1,35395,0,0,0,0
679,59569,1,9033,0,0,0,0
680,61112,1,35875,0,0,0,0
681,59281,0,0,1,0,0,0
682,58821,0,0,0,0,0,0
683,60708,1,35265,0,0,0,0
684,60447,1,25600,0,0,0,0
685,60680,0,0,0,0,0,0
686,61472,0,0,0,0,0,0
687,60985,1,35685,0,0,0,0
688,61129,1,35897,0,0,0,0
689,61126,1,35894,0,0,0,0
690,61805,1,0,0,0,0,0
691,59264,1,5474,0,0,0,0
692,61211,1,36017,0,0,0,0
693,61479,1,39515,0,0,0,0
694,61125,0,0,0,0,0,0
695,61788,0,0,0,0,0,0
696,59509,1,6780,0,0,0,0
697,60512,1,31910,0,0,0,0
698,59507,1,6778,0,0,0,0
699,60583,2,0,0,0,0,0
700,60923,1,35592,0,0,0,0
701,59370,0,0,1,0,0,0
702,61626,0,0,0,0,0,0
703,61623,1,39735,0,0,0,0
704,61128,1,35894,0,0,0,0
705,61575,1,39678,0,0,0,0
706,59705,3,13586,0,0,0,0
707,60165,3,23329,0,0,0,0
708,58815,3,108,0,0,0,0
709,61625,0,0,0,0,0,0
710,61889,0,0,0,0,0,0
711,61465,0,0,0,0,0,0
712,59751,1,13653,0,0,0,0
713,60416,1,25550,0,0,0,0
714,59540,1,6821,0,0,0,0
715,59359,0,0,0,0,0,0
716,59630,3,13485,0,0,0,0
717,59750,1,13650,0,0,0,0
718,61646,1,39760,0,0,0,0
719,59485,1,6748,1,0,0,0
720,61722,0,0,0,0,0,0
721,61705,0,0,0,0,0,0
722,59816,1,13758,0,0,0,0
723,61726,0,0,0,0,0,0
724,61725,0,0,0,0,0,0
725,60514,0,0,0,0,0,0
726,59734,3,13618,0,0,0,0
727,58818,3,112,0,0,0,0
728,60123,0,0,0,0,0,0
729,59759,1,13671,0,0,0,0
730,61513,1,39562,0,0,0,0
731,60928,1,35601,0,0,0,0
732,59036,1,4202,0,0,0,0
733,60194,3,23375,0,0,0,0
734,59248,1,5449,0,0,0,0
735,58960,3,4093,0,0,0,0
736,58959,3,4091,0,0,0,0
737,61772,1,39947,0,0,0,0
738,61708,0,0,0,0,0,0
739,60313,1,25389,0,0,0,0
740,60726,1,35292,0,0,0,0
741,61773,1,39947,0,0,0,0
742,60667,0,0,1,0,0,0
743,60666,0,0,1,0,0,0
744,59042,1,4209,0,0,0,0
745,60238,3,25272,0,0,0,0
746,61282,1,39219,0,0,0,0
747,59098,0,0,0,0,0,0
748,61387,1,39373,0,0,0,0
749,59262,1,5476,0,0,0,0
750,59279,0,0,0,0,0,0
751,61374,1,39355,0,0,0,0
752,61179,0,0,1,0,0,0
753,60620,3,35169,0,0,0,0
754,59979,1,14010,0,0,0,0
755,60378,1,25481,0,0,0,0
756,61781,1,39957,0,0,0,0
757,60247,0,0,1,0,0,0
758,61334,1,39290,0,0,0,0
759,60831,1,35448,0,0,0,0
760,59263,1,5479,0,0,0,0
761,59776,1,13694,0,0,0,0
762,59355,1,5607,0,0,0,0
763,58842,0,0,0,0,0,0
764,60776,1,35368,0,0,0,0
765,60245,1,25282,0,0,0,0
766,60855,1,35482,0,0,0,0
767,59490,1,6753,0,0,0,0
768,61672,1,39811,0,0,0,0
769,61241,1,39167,0,0,0,0
770,61209,1,36013,0,0,0,0
771,61838,1,45661,0,0,0,0
772,60249,0,0,1,0,0,0
773,59667,3,13532,0,0,0,0
774,58833,3,133,0,0,0,0
775,59799,0,0,1,0,0,0
776,60250,0,0,0,0,0,0
777,60263,0,0,0,0,0,0
778,59184,1,5354,0,0,0,0
779,58997,1,4149,0,0,0,0
780,60325,0,0,1,0,0,0
781,59491,1,6755,1,0,0,0
782,61041,1,35772,0,0,0,0
783,61043,1,35776,0,0,0,0
784,61042,1,35775,0,0,0,0
785,61835,1,45657,0,0,0,0
786,60341,1,25428,0,0,0,0
787,59688,3,13564,0,0,0,0
788,60648,1,35189,0,0,0,0
789,59055,0,0,0,0,0,0
