0,0,0
1,42,96
2,279,96
3,273,2
4,298,96
5,328,100
6,197,2
7,2,103
8,339,91
9,339,3
10,349,62
11,349,2
12,373,8
13,374,77
14,7,91
15,163,91
16,56,91
17,67,104
18,66,104
19,67,5
20,66,5
21,318,70
22,327,99
23,242,91
24,286,91
25,287,91
26,286,2
27,287,2
28,321,91
29,71,91
30,151,62
31,161,105
32,151,91
33,161,107
34,172,106
35,253,108
36,224,91
37,249,104
38,221,2
39,297,91
40,276,91
41,274,91
42,317,91
43,138,91
44,139,91
45,344,91
46,364,91
47,357,91
48,138,82
49,139,3
50,344,3
51,364,2
52,357,2
53,364,1
54,140,91
55,3,27
56,8,91
57,12,91
58,21,92
59,26,91
60,29,90
61,141,91
62,119,2
63,284,91
64,285,91
65,259,91
66,214,92
67,215,92
68,153,2
69,304,2
70,251,91
71,107,91
72,108,91
73,200,91
74,233,91
75,234,91
76,235,91
77,170,91
78,171,91
79,115,91
80,267,91
81,263,91
82,264,91
83,248,2
84,265,109
85,92,91
86,182,91
87,100,98
88,165,91
89,217,92
90,338,91
91,341,91
92,340,91
93,347,106
94,356,91
95,354,91
96,362,91
97,367,91
98,366,91
99,33,91
100,368,91
101,338,119
102,350,92
103,350,92
104,338,2
105,341,82
106,340,3
107,347,120
108,356,2
109,354,81
110,362,81
111,367,2
112,366,2
113,33,2
114,368,2
115,338,2
116,350,1
117,350,1
118,350,62
119,350,62
120,225,91
121,226,91
122,6,91
123,14,91
124,15,91
125,49,92
126,19,91
127,33,91
128,27,91
129,33,2
130,27,8
131,166,91
132,167,91
133,168,91
134,122,91
135,58,91
136,301,91
137,337,91
138,262,91
139,278,91
140,228,91
141,213,91
142,212,91
143,72,85
144,152,91
145,292,91
146,218,91
147,125,91
148,162,77
149,69,91
150,85,91
151,86,91
152,87,91
153,300,91
154,178,99
155,179,91
156,307,91
157,98,91
158,238,91
159,331,91
160,216,91
161,191,91
162,229,91
163,243,91
164,185,91
165,81,91
166,239,91
167,39,91
168,361,92
169,369,91
170,358,91
171,365,91
172,359,91
173,360,91
174,353,91
175,39,8
176,361,110
177,369,10
178,358,77
179,365,2
180,359,2
181,360,2
182,353,2
183,37,91
184,9,91
185,39,92
186,46,91
187,16,6
188,47,85
189,48,27
190,22,92
191,22,111
192,23,91
193,24,91
194,51,91
195,25,91
196,53,91
197,55,91
198,28,91
199,30,91
200,31,91
201,32,91
202,28,112
203,30,2
204,31,2
205,32,2
206,176,92
207,184,1
208,199,91
209,156,91
210,260,91
211,142,2
212,137,91
213,150,2
214,207,91
215,232,91
216,158,91
217,159,91
218,68,1
219,282,91
220,283,91
221,121,3
222,189,91
223,131,91
224,271,8
225,127,91
226,129,91
227,209,91
228,280,5
229,281,91
230,290,91
231,289,113
232,143,91
233,268,114
234,257,91
235,288,91
236,118,1
237,204,91
238,205,91
239,250,91
240,145,91
241,190,91
242,273,2
243,112,92
244,256,91
245,90,115
246,102,92
247,103,92
248,104,81
249,174,91
250,188,91
251,291,91
252,312,91
253,124,81
254,130,91
255,320,8
256,79,91
257,84,81
258,82,92
259,83,92
260,230,91
261,160,2
262,94,92
263,75,91
264,76,91
265,148,70
266,194,91
267,180,116
268,57,117
269,241,91
270,275,91
271,254,91
272,293,118
273,93,91
274,155,91
275,101,80
276,134,109
277,134,91
278,70,91
279,231,7
280,247,92
281,222,91
282,223,2
283,334,91
284,335,91
285,175,92
286,316,91
287,183,94
288,315,92
289,323,92
290,95,95
291,186,7
292,88,27
293,89,92
294,113,1
295,236,91
296,299,96
297,244,91
298,106,93
299,105,92
300,164,91
301,329,97
302,149,91
303,146,91
304,305,92
305,306,2
306,96,91
307,73,91
308,116,91
309,255,91
310,60,91
311,59,98
312,63,91
313,61,91
314,62,91
315,196,2
316,196,81
317,195,2
318,193,91
319,261,91
320,310,89
321,294,1
322,173,91
323,99,92
324,144,99
325,74,91
326,311,1
327,342,91
328,342,91
329,342,3
330,342,3
331,314,91
332,128,91
333,110,27
334,258,91
335,330,100
336,346,91
337,348,91
338,346,5
339,348,5
340,20,91
341,332,91
342,333,91
343,206,91
344,120,91
345,269,79
346,181,91
347,187,91
348,245,91
349,302,93
350,295,91
351,147,27
352,201,99
353,272,101
354,325,92
355,326,92
356,325,102
357,326,102
358,325,99
359,173,91
