0,0,0,"",0,0
1,1,0,"",64709,0
2,2,0,"",64711,1
3,2,0,"",64713,1
4,3,0,"",64715,0
5,3,0,"",64699,0
6,3,0,"",64698,0
7,2,0,"",64727,1
8,3,0,"",64728,0
9,3,0,"",64729,0
10,2,0,"",64739,0
11,2,0,"",64743,1
12,2,0,"",64771,1
13,2,0,"",64773,0
14,2,0,"",64776,1
15,2,0,"",64777,0
16,3,0,"",64778,0
17,3,0,"",64779,0
18,3,0,"",64780,0
19,2,0,"",65672,0
20,3,0,"",64791,0
21,2,0,"",64792,0
22,2,0,"",64793,1
23,2,0,"",64795,0
24,2,0,"",64799,0
25,2,0,"",64801,0
26,2,0,"",64802,0
27,2,0,"",64810,0
28,2,0,"",64813,0
29,2,0,"",64814,0
30,1,0,"",64815,0
31,2,0,"",64820,0
32,3,0,"",64819,0
33,2,0,"",64822,0
34,2,0,"",64862,0
35,2,0,"",64834,1
36,2,0,"",64841,0
37,2,0,"",64854,0
38,2,0,"",64855,0
39,2,0,"",64856,0
40,2,0,"",64863,1
41,2,0,"",64868,0
42,2,0,"",64835,0
43,2,0,"",64835,0
44,2,0,"",64874,1
45,2,0,"",64895,0
46,2,0,"",64902,0
47,2,0,"",64903,1
48,3,0,"",64904,0
49,2,0,"",64905,0
50,2,0,"",64913,0
51,2,0,"",64921,0
52,2,0,"",64948,1
53,2,0,"",64949,0
54,2,0,"",64959,1
55,2,0,"",64960,0
56,2,0,"",64975,1
57,2,0,"",64976,0
58,2,0,"",64978,0
59,2,0,"",65031,1
60,2,0,"",65038,1
61,2,0,"",65039,1
62,2,0,"",65100,1
63,2,0,"",65105,0
64,2,0,"",65101,0
65,3,0,"",65111,0
66,2,0,"",65114,0
67,2,0,"",65115,1
68,2,0,"",65117,1
69,2,0,"",65116,1
70,2,0,"",65118,0
71,2,0,"",65098,0
72,2,0,"",65135,0
73,2,0,"",65136,0
74,2,0,"",65137,0
75,2,0,"",65139,0
76,2,0,"",65140,0
77,1,0,"",65141,0
78,3,0,"",65157,0
79,2,0,"",65163,1
80,2,0,"",65176,0
81,2,0,"",65177,1
82,2,0,"",65178,1
83,2,0,"",65188,0
84,2,0,"",65190,0
85,2,0,"",65194,0
86,2,0,"",65261,0
87,2,0,"",65263,0
88,2,0,"",65265,0
89,2,0,"",65266,1
90,2,0,"",65272,0
91,2,0,"",65273,1
92,2,0,"",65274,0
93,2,0,"",58874,0
94,1,0,"",65277,0
95,2,0,"",65279,1
96,2,0,"",65281,1
97,2,0,"",65283,0
98,2,0,"",65284,0
99,2,0,"",65286,0
100,2,0,"",65285,0
101,3,0,"",65319,0
102,2,0,"",65323,0
103,2,0,"",65329,0
104,2,0,"",65330,0
105,2,0,"",65331,0
106,2,0,"",65334,0
107,2,0,"",65336,0
108,1,0,"",65339,0
109,2,0,"",65337,0
110,2,0,"",65338,0
111,2,0,"",65340,0
112,3,0,"",64704,0
113,2,0,"",65341,0
114,2,0,"",65353,1
115,3,0,"",65360,0
116,2,0,"",65365,1
117,2,0,"",65375,1
118,2,0,"",65377,0
119,2,0,"",65378,0
120,2,0,"",65380,0
121,1,0,"",65392,0
122,1,0,"",65403,0
123,2,0,"",65404,0
124,2,0,"",65427,0
125,2,0,"",65428,1
126,2,0,"",65429,0
127,1,0,"",65441,0
128,2,0,"",65448,0
129,2,0,"",65450,1
130,3,0,"",65451,0
131,2,0,"",65456,1
132,2,0,"",65455,0
133,3,0,"",65442,0
134,2,0,"",65461,1
135,3,0,"",65475,0
136,2,0,"",65476,0
137,2,0,"",65477,0
138,2,0,"",65479,1
139,2,0,"",65480,0
140,2,0,"",65481,0
141,2,0,"",65482,1
142,2,0,"",65483,0
143,1,0,"",65484,0
144,2,0,"",65488,0
145,2,0,"",65489,0
146,2,0,"",65491,0
147,2,0,"",65492,0
148,2,0,"",65493,0
149,2,0,"",65494,1
150,2,0,"",65503,0
151,2,0,"",65506,1
152,2,0,"",65511,0
153,1,0,"",65514,0
154,2,0,"",65521,0
155,2,0,"",65517,1
156,2,0,"",65536,1
157,2,0,"",65537,0
158,2,0,"",65535,1
159,2,0,"",65554,0
160,2,0,"",65553,1
161,1,0,"",65552,0
162,2,0,"",65556,1
163,2,0,"",65563,1
164,2,0,"",65569,1
165,2,0,"",65564,0
166,2,0,"",65565,1
167,2,0,"",65566,1
168,2,0,"",65586,0
169,2,0,"",65587,1
170,2,0,"",65590,0
171,3,0,"",65594,0
172,3,0,"",65595,0
173,2,0,"",65597,1
174,3,0,"",65367,0
175,2,0,"",65600,0
176,2,0,"",65611,0
177,2,0,"",65638,1
178,2,0,"",65656,0
179,2,0,"",65657,0
180,1,0,"",65654,0
181,2,0,"",65687,0
182,2,0,"",65688,0
183,2,0,"",65695,1
184,2,0,"",65697,0
185,2,0,"",65704,0
186,2,0,"",65706,0
187,2,0,"",65716,1
188,2,0,"",65718,0
189,2,0,"",65717,0
190,2,0,"",65719,0
191,2,0,"",65745,0
192,1,0,"",65747,0
193,2,0,"",65765,1
194,2,0,"",65767,0
195,1,0,"",65772,0
196,2,0,"",65774,0
197,2,0,"",65776,0
198,2,0,"",65778,1
199,2,0,"",65777,0
200,2,0,"",65779,0
201,1,0,"",65780,0
202,2,0,"",65781,0
203,2,0,"",65807,1
204,2,0,"",65808,0
205,2,0,"",65811,0
206,1,0,"",65815,0
207,3,0,"",65816,0
208,2,0,"",65817,1
209,2,0,"",65830,0
210,2,0,"",65831,1
211,2,0,"",65837,1
212,2,0,"",65838,0
213,2,0,"",65839,0
214,2,0,"",65847,0
215,2,0,"",65852,0
216,2,0,"",65853,0
217,2,0,"",65854,0
218,2,0,"",65855,0
219,2,0,"",65856,0
220,2,0,"",64708,1
221,2,0,"",64707,0
222,2,0,"",64724,0
223,2,0,"",65813,0
224,2,0,"",65814,0
225,2,0,"",64734,1
226,3,0,"",64736,0
227,2,0,"",64735,0
228,2,0,"",64737,0
229,3,0,"",64738,0
230,2,0,"",64826,0
231,3,0,"",64752,0
232,2,0,"",64785,0
233,2,0,"",64741,0
234,2,0,"",64747,1
235,2,0,"",64749,1
236,2,0,"",64755,0
237,2,0,"",64781,0
238,2,0,"",64756,0
239,2,0,"",64786,1
240,2,0,"",64789,1
241,2,0,"",64757,1
242,2,0,"",64758,1
243,2,0,"",65389,0
244,2,0,"",64787,1
245,2,0,"",64783,1
246,2,0,"",64742,1
247,2,0,"",64767,0
248,2,0,"",64768,0
249,2,0,"",64770,0
250,2,0,"",64769,0
251,2,0,"",64762,0
252,3,0,"",64772,0
253,3,0,"",64765,0
254,2,0,"",64774,1
255,2,0,"",64782,0
256,2,0,"",64766,0
257,2,0,"",64775,1
258,2,0,"",64798,0
259,2,0,"",65575,1
260,2,0,"",64821,1
261,2,0,"",64823,0
262,2,0,"",64825,0
263,2,0,"",64824,0
264,2,0,"",65287,0
265,2,0,"",65288,1
266,2,0,"",64827,0
267,2,0,"",64723,0
268,2,0,"",65512,1
269,2,0,"",65443,0
270,2,0,"",65460,0
271,2,0,"",64828,0
272,3,0,"",64829,0
273,2,0,"",64842,1
274,2,0,"",64847,1
275,2,0,"",64839,0
276,2,0,"",65842,0
277,2,0,"",64836,0
278,2,0,"",64877,1
279,2,0,"",64719,1
280,2,0,"",64850,0
281,2,0,"",64851,0
282,2,0,"",64878,0
283,2,0,"",64876,1
284,2,0,"",65674,0
285,2,0,"",64917,0
286,2,0,"",64908,1
287,3,0,"",65513,0
288,2,0,"",65507,0
289,2,0,"",64900,1
290,1,0,"",65015,0
291,2,0,"",64886,1
292,2,0,"",64916,0
293,2,0,"",64909,1
294,2,0,"",64887,1
295,2,0,"",65562,0
296,2,0,"",64890,1
297,2,0,"",64966,0
298,2,0,"",64894,0
299,2,0,"",64910,0
300,2,0,"",64915,0
301,2,0,"",64885,1
302,2,0,"",65096,0
303,2,0,"",64879,0
304,2,0,"",64884,0
305,2,0,"",65014,0
306,3,0,"",64726,0
307,2,0,"",64880,0
308,2,0,"",65333,0
309,2,0,"",64882,0
310,2,0,"",64881,1
311,3,0,"",64883,0
312,2,0,"",65362,0
313,2,0,"",64888,1
314,2,0,"",64888,1
315,2,0,"",64889,1
316,2,0,"",65370,0
317,2,0,"",65371,0
